Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
"Lo kalau mau lebih dekat dalam agama, coba lo berfikir bagaimana lo menjadi seperti tuhan/iblis. Benar kata ulama di Arab yang bilang kita benci yahudi itu karena doktrin dari kita kecil &amp; itu berentet sampai lo punya cicit, cucu, dll. Itu kutukan or",0,0,0,0,0,0,0,0,0,0,0,0
USER Apankah pengganti kata kafir 2k17 di 2k19? Syiah? JIL? Komunis?',0,0,0,0,0,0,0,0,0,0,0,0
USER Aseng baik banget huhuhu \xe2\x9d\xa4',0,0,0,0,0,0,0,0,0,0,0,0
FIFA siasat isu `suara monyet\xe2\x80\x99 aksi Perancis-Russia\nURL URL,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER ngak pake jilbab komunis..??..knalpot aja pake saringan pak...sbg org NU hrsnya bisa jg mulutnya punya saringan...',1,0,1,0,1,0,0,0,0,1,0,0
"Kemudian kami tidak hanya menyediakan untuk atlet dan official saja tapi juga penonton suporter dari negara asing yang jadi tamu-tamu kita,"" kata Bambang di Jakarta, Senin (2/7/2018). #AyoIndonesia #AsianGamesKita'",0,0,0,0,0,0,0,0,0,0,0,0
Usir Cina PKI dari NKRI,1,0,0,1,0,1,0,0,0,0,0,1
Awas Provokasi...Jokowi disebut Antek Cina dan Anti Islam,1,0,1,0,0,1,0,0,0,1,0,0
RT USER: dipaksa layanin kontol dosen\n\nURL,0,1,0,0,0,0,0,0,0,0,0,0
"SAYA NEMU TULISAN INI.; ; BANKING FOR NON BANK; Urusan bank di Indonesia sebagai urat nadi ekonomi adalah masalah yang bikin ngurut dada. Sedih, sebel, nahan marah. Saya tidak salahkan professional perbankan. Mereka...",0,0,0,0,0,0,0,0,0,0,0,0
"Kalau Umat Islam tidak Toleran, umat Kristiani, Budha, Rindhu, Cina, dan sebagainya itu PASTI udah kami USIR... URL",1,0,0,1,1,1,0,0,0,0,0,1
"Bani: (makan pisang) ""kak han aku belom pernah lho liat orang kepleset karna kulit pisang"" trus dia naroh kulit pisang di lantai trus jalan sambil pura-pura ga liat.\n""Licin juga ternyata kak han""\nYha terserah\xf0\x9f\x98\xad'",0,0,0,0,0,0,0,0,0,0,0,0
"Gubernur Jabar USER mendampingi Presiden Republik Indonesia, Bapak USER dalam meninjau pelaksanaan pembangunan Bandara BIJB Kertajati USER Majalengka, Selasa (17/04/18).; .; Cc: USER USER USER USER",0,0,0,0,0,0,0,0,0,0,0,0
Cinta yg sejati adalah ketika kamu buta akan sekelilingmu. #Eikichi [GTO]',0,0,0,0,0,0,0,0,0,0,0,0
"USER Pers harus mendorong, Penipuan Islam dibuka agar Indonesia bebas dari Jerat Islam, saya siap menjelaskan",1,0,0,1,1,0,0,0,0,0,1,0
USER Indonesia 99% tetap ganti presiden kopanye nang ruhut #2019GantiPresiden #2019.,0,0,0,0,0,0,0,0,0,0,0,0
"USER Victor baru sekali berkoar aj kalian udh kyk kbakaran jenggot!!\ngmn klu Viktor berulang kali berkoar di sana-sini, di masjid, di jalanan sperti si banci USER guru besar kalian?? apa lgi Viktor chat mesum...pasti kalian bkin rusuh sedunia\nDASAR MUNAFIK!!",1,1,0,1,0,0,0,1,0,0,1,0
"Beberapa Kriteria Pemimpin yg Layak Dilantik dlm Islam:; 1. Shiddiq, Jujur, Bkn PENDUSTA; 2. Tabligh, Tdk Menyembunyikan Kebenaran; 3. Amanah, Terpercaya, Tdk KHIANAT; 4. Fathonah, Cerdas, Tdk Ber-IQ Rendah; Dan:; 1. Adil, Taat Aturan; 2. Punya ILMU &amp;",0,0,0,0,0,0,0,0,0,0,0,0
USER indonesia itu musibah buat umat Islam tp berkah buat olang cina &amp; kristen,1,0,0,1,1,1,0,0,0,0,1,0
USER Aku berlindung kepada Allah dari godaan setan yg terkutuk. Aku memohon kepada Allah agar tidak merasa paling islam sendiri dan mudah menyahlahkan orang lain.',0,0,0,0,0,0,0,0,0,0,0,0
"Rilis Survei Elektabilitas Calon Walikota dan Calon Wakil Walikota Pilkada Kota Bogor 2018, Rabu 11 April 2018 pukul 12:00 Wib, bertempat di Hotel Royal Padjajaran (Hall Utama), Jl, Padjajaran No. 12 Kota Bogor USER #rilischarta #pilkadakotabogo",0,0,0,0,0,0,0,0,0,0,0,0
USER USER lu yang munafik ngaku golput tapi panas dingin belain si kuli cina itu kejang2 liat orang kagum sama pemimpin yg karismatik bukan yg plonga plongo\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,1,1,0,0,1,0,0,0,1,0,0
"USER Parahnya Lagi TK Aseng/Asing ampe 10jt yg mau di Nusantara kan Pak,... \xf0\x9f\x98\xac'",0,0,0,0,0,0,0,0,0,0,0,0
alhamdulillahongkos haji turun ini dampak buat bank syariah,0,0,0,0,0,0,0,0,0,0,0,0
"USER Hahaha mcm babi ayat, pandai tak berotak'",0,1,0,0,0,0,0,0,0,0,0,0
USER yang cina wni dukung prabowo langsung auto arab\xf0\x9f\x98\x85\xf0\x9f\x98\x86',0,0,0,0,0,0,0,0,0,0,0,0
kebiadaban ahok cina kafir anak2 rakyat kecil pribumi dan ibu2 islam semua digusur dari rumahnya serta kehidupannya,1,1,1,0,1,1,0,0,0,1,0,0
USER Siap mengabdi utk kepentingan aseng',0,0,0,0,0,0,0,0,0,0,0,0
"Amoroso Katamsi, Pemeran Presiden Soeharto Berpulang",0,0,0,0,0,0,0,0,0,0,0,0
Bamsoet: Usulan Pilkada Kembali Lewat DPRD dari KPK,0,0,0,0,0,0,0,0,0,0,0,0
"Ane sih nonton aja sambil gelar tiker, selonjoran sambil ngopi â??; *mantaff",0,0,0,0,0,0,0,0,0,0,0,0
"Kena Sanksi AS, Produksi Alumunium Rusia Terancam Menurun",0,0,0,0,0,0,0,0,0,0,0,0
"USER Iya yg dlu diangkat ridwan kamil itu.. sedih banget ya \xf0\x9f\x98\xad aku liat monyet2nya itu loh ga tega..\n\nBtw yg kandang buaya kayanya inget deh, lumut dimana2, trus kandangnya ga jelas gitu \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8",0,0,0,0,0,0,0,0,0,0,0,0
(((Katolik Nusantara)))',0,0,0,0,0,0,0,0,0,0,0,0
"USER Kejadian 98, sgt menyedihkan.. ada beberapa warga Tionghoa yg sdh 28 thn menetap dan berbaur di kampung saya, pdhl kami org KP, sdh berusaha melindungi\xe2\x80\x8b mereka, ehh kejadian 98 mereka lari terbirit-birit meninggal rumah dan temp",0,0,0,0,0,0,0,0,0,0,0,0
"USER Wasuuu, cangkem po silit kok angel dicekel ki'",0,1,0,0,0,0,0,0,0,0,0,0
"seperti diketahui banyak banu Yahudi yg pergi menetap di Jazirah. terkhusus arab tengah seperti banu Najjar, Qurayza, Nadir etc.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER GUA MAU MANDI DULU BYE, MAU NABUNG JUGA DI JAMBAN'",0,0,0,0,0,0,0,0,0,0,0,0
Sebagai umat Islam rasa kecewa marah thdp rezim ini manusiawi krn ulama dikriminalisasi makin anti sampe kpnpun...sikap gue SaveUstadAlfian,1,0,0,1,1,0,0,0,0,0,1,0
USER APAAN BORO BORO CACAT',1,1,1,0,0,0,1,0,0,1,0,0
RT USER: Jilat kontol sampe tegang baru masukin memek',0,1,0,0,0,0,0,0,0,0,0,0
"USER Se-random-nya gue paling ""Yang, pengen ke gereja"" (padahal sama2 bukan kristen), ""Kalo nanti rambut kamu mulai botak kamu mau botakin sekalian atau mau pake obat penumbuh rambut?"", atau ""Yang cara kerja piston itu gimana?"". Kalo gue lg random",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER Dia gak cuma picik tapi juga picek',1,1,1,0,0,0,1,0,0,1,0,0
Pak presiden USER ; Tampak magis .. ; ð???,0,0,0,0,0,0,0,0,0,0,0,0
"Punya tetangga, udah perawan tua, lesbi nyinyir, rese lagi'",0,1,0,0,0,0,0,0,0,0,0,0
"Jika alkohol saja bisa haram karena penyalah gunaannya, bagaimana dengan agama ?",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Aduh... yah sama aja lah klo gitu, mau akuisisi tp bawa2 teman org asing, berarti 51% itu bukan milik pemerintah semua donk...'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER itu yang menuduh gak konsisten amat sih. Satu hari menuduh Gus USER liberal, hari lain komunis.\xf0\x9f\x98\x92'",0,0,0,0,0,0,0,0,0,0,0,0
Beliau adalah salah seorang ulama dan tokoh yang sangat kharismatik dan populer di Kalimantan. ; #HarakahIslamiyah #Harkis #YukNgaji,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER eh cina setan numpang makan di indonesia jg seenak nya,1,1,0,1,0,1,0,0,0,0,1,0
Ini dia yg ke 4 #Asyikm3nang,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: benda bodo apa aku baca ni... bukan ke korang golongan bijak pandai. kenapa bingai sangat ni...... kalau gitu beribu2\xe2\x80\xa6',0,1,0,0,0,0,0,0,0,0,0,0
"COPAS.\n\nYang harus di NUSANTARAKAN itu bukan ISLAM pak USER , tapi Freefort, Newmont, Indosat, dan Aset2 negara yang sudah ditangan asing.'",0,0,0,0,0,0,0,0,0,0,0,0
"Sejak thn 80an lg majlis fatwa kebangsaan telah menetapkan umat Islam haram terbabit dlm program zionis termasuklah kelab2 Rotary, Lion dsbnya",0,0,0,0,0,0,0,0,0,0,0,0
USER Banci kaleng...',1,1,1,0,0,0,0,1,0,1,0,0
"USER USER USER USER USER USER USER Dan saya yakin ilmu agama USER jauh lebih banyak dari ilmumu dan itu sangat jelas dg mudahnya kamu mengatakan KAFIR pada seseorang, tapi DIAM saat kitab su",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Dua duanya culun',0,1,0,0,0,0,0,0,0,0,0,0
biksu cabul karena melanggar ajaran Budha ... MUSLIM JADI TERORIS KARENA SESUAI AJARAN ISLAM URL URL,1,1,0,1,1,0,0,0,0,0,1,0
USER KEBIJAKAM PENGEMBALIAN BEBAS KERUMITAN\n\xf0\x9f\x91\x89Memberikan garansi tanpa merumitkan konsumen dalam Pengembalian Barang yang cacat/rusak produksi kepada konsumen dalam 7 hari dari tanggal pembelian #HauzID #HauzMiniQuiz \nIkut jawab yuk @,0,0,0,0,0,0,0,0,0,0,0,0
USER Emang opoo mba? Kismis? Qizmin? Aku malah nek nyebut eek tikus iku kismis\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
"Mata nya belo banget coy, padahal sipit yaallah diriku teringat waktu basah2an pas mos :( dan tampang nya beda banget, byk dosa dah hari ini wkwk'",0,0,0,0,0,0,0,0,0,0,0,0
USER keren lagu nya bang.....,0,0,0,0,0,0,0,0,0,0,0,0
Nah ini salah satu pengejawantahan agama itu candu. Kurang komunis apa coba ??,0,0,0,0,0,0,0,0,0,0,0,0
USER Pro yahudi',0,0,0,0,0,0,0,0,0,0,0,0
USER USER ekonomi SMKN MEROKET KN,0,0,0,0,0,0,0,0,0,0,0,0
orang indonesia itu dongo nya keliatan banget dijalanan. ga mau kasih jalan buat pemadam kebakaran. udah gitu masih pada manfaatin ambil jalur dibelakang pemadam. asli goblok semua. \xf0\x9f\x98\x91',1,1,0,1,0,1,0,0,0,0,1,0
Ayuh blok komunis. #teamrayarusia',0,0,0,0,0,0,0,0,0,0,0,0
Menurut kalian say enakan jilmek memek mulus apa memek yang lebat bulunya yang bikin sensasi?',0,1,0,0,0,0,0,0,0,0,0,0
USER Gede bacot gede cocot.emang kamu turut andil.dasar mulutnya bedebah.kacung gerombolan jomblo akut sakit jiwa USER',1,1,1,0,0,0,1,0,0,1,0,0
",,terkurung dalm hati yyynng bisu,,\n..sendrri Dan tak terpikir,,\n..ttntng lngkh yng bgittu paanjaang,,\n..selalu buntu Dan tak ada jaln tuk keluar...\n,,,\n.\n.\n#jenuh'",0,0,0,0,0,0,0,0,0,0,0,0
USER USER BANGSAT KESELEK KENTANG GUA WKWKWKWKW TOLOL LENDIR MEMEK ANJING',1,1,1,0,0,0,0,1,0,1,0,0
"\xe2\x80\x9cYang kedua saya lihat juga bagus jambanisasi tadi, membikin jamban-jamban keluarga kurang lebih 2 juta per jamban tadi baru dikerjakan di 30 KK, 30 jamban. Ini juga membangun sebuah sanitasi yang baik bagi keluarga, kesehatan lingkungan di ka",0,0,0,0,0,0,0,0,0,0,0,0
komunis kau BaNGSaT...! USER keluar kalian segera.. kapan pun di mana pun URL,1,1,0,1,0,1,0,0,0,0,1,0
"USER Udah tau sama-sama sipit, juga masih ngatain sipit. \xf0\x9f\x98\xa6'",0,0,0,0,0,0,0,0,0,0,0,0
"harus mau nyuciin piring org lain walaupun jijik krn mrk makannya ga bersih, tp gmn lagi ya udh aturannya kyk gitu :') sbnrnya bisa ngelanggar tp kok ya ttp gua lakuin gitu :')""",0,0,0,0,0,0,0,0,0,0,0,0
"RT USER: Di zaman sekarang, orang yang paling 'aman' adalah orang yang buta huruf dan budek, atau wong ndeso sing gak eruh opo-opo\xe2\x80\xa6""",0,0,0,0,0,0,0,0,0,0,0,0
USER USER Gue belom baca sampe akhir akhir mager asw mending vn kwkwkwkwkw',0,1,0,0,0,0,0,0,0,0,0,0
USER USER Bukan caplok tapi Ind beli saham 51% seharga Rp55T.diperlukan Klariikasi. Pelajaran brharga kdepan jngn prnh mudah kasi izin tambang pd asing.',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Aish sipit :) \nMami juga ini malah main raket ama jin oppak',0,0,0,0,0,0,0,0,0,0,0,0
Pengen bunuh diri tapi gamau sakit? Ledakan bom nuklir aja. Tapi mahal sih',0,0,0,0,0,0,0,0,0,0,0,0
"PERHATIAN..!!\nAda suatu kelompok yang sedang menggarap film komedi dengan berbagai trik agar meraih perhatian banyak penonton namun menggunakan cara yang tidak peka.\n\nAlhasil film tersebut justru tidak lucu sama sekali dimata semua orang. ""Bom Takjil""",0,0,0,0,0,0,0,0,0,0,0,0
"USER bukan, gara2 aku bloon ini mah'",0,1,0,0,0,0,0,0,0,0,0,0
USER Tenang aja dan jangan panik serta khawatir.\n\nPak jok sudah nyiapin ribuan lapangan kerja kok\n\nRibuan untuk TKA RRC\n\nJadi selamat ber antri ria ya\n\nKikikikiki',1,0,1,0,0,1,0,0,0,1,0,0
Keduanya nggak sok2an pengen jadi Imam kan ð???,0,0,0,0,0,0,0,0,0,0,0,0
Masak kalah sama monyet...monyet aja bisa cari duit.. #beritaterhangat',0,0,0,0,0,0,0,0,0,0,0,0
USER USER Padahall sdh dipake juga 1000 trilyun buat nyicil hutang2 rejim sebelumnya.',0,0,0,0,0,0,0,0,0,0,0,0
USER Emang iya. Makanya corgidan semua berharap dia jd DJ atau MC aja. Kalo pun reality show yang duduk2 malas saja. Jangan kek JR yg jalan kmana2. Kalo dpt drama yg kalem2 aja. Pokoknya yg ga bikin susah dia soalnya udh pada tau aron kan ada,0,0,0,0,0,0,0,0,0,0,0,0
USER Mantap memek nya jd croot nih..ooohhhhh lemes',0,1,0,0,0,0,0,0,0,0,0,0
USER Memek nya gk klihatan',0,1,0,0,0,0,0,0,0,0,0,0
USER USER Apa arti pertanyaanmu itu? Jelaskan.. saya tunggu 2 menit ya... ga ada jawaban berati benar lo itu BENCONG gembel warnet.. hahahah....',1,1,1,0,0,0,0,1,0,1,0,0
"USER Gini ya, Lucas punya dua racun. Mau dia yang lagi bener(beneran cakep nya) atau racun sarap nya?\n\nMon maap, gue keracunan sarap nya'",0,1,0,0,0,0,0,0,0,0,0,0
Pengacara Setya Novanto â??Ngototâ?? Pemanggilan Kliennya Harus Seizin Presiden,0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Yang ngeles mulu bukanya lo cebong kapir haha otak gak nyampe, salah nangkep kalimat, ngata2in islam. Kebanyakan ngeles nih cebong kapir intoleran, sara, munafik, pemakan taik ahok peminum rendeman kolor oplos kencing onta hahaha'",1,1,1,0,1,0,0,0,0,1,0,0
USER ngaco nih kunti',0,0,0,0,0,0,0,0,0,0,0,0
"Hello USER USER USER USER jika undangan ini benar, boleh kah kegiatan begini? Mengundang hanya satu Paslon Pilkada",0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER Itu bukan akun ketum Andre. Lu cebong penyusup Homo USER kampret !!',1,1,1,0,0,0,0,1,0,1,0,0
USER apakah sipit kata yang tepat? intinya mata gue gak kayak sebelum pake kacamata',0,0,0,0,0,0,0,0,0,0,0,0
Idih nanya kok terakhir emange mo modar',0,1,0,0,0,0,0,0,0,0,0,0
Fenomena nation branding korea selatan melalui citra girl band terhadap budaya konsumerisme abg menengah mikro kecil kebawah alias ayolah!,0,0,0,0,0,0,0,0,0,0,0,0
RT USER: USER USER USER USER USER USER USER USER USER USER\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0
"tahun 1953, komunis menyebut ulama dan para pendakwah dengan sebutan agen agama arab. bahkan dulu lebih keras. Fase saat ini, menyamakan semua agama sama, kemudian menyebut mabuk agama, lantas kekecewaan muncul dan akhirnya menganggap agama tak perlu.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER bukan getah, itu ampas(?) \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0,0,0,0
"Ciputra Life bersama MTF menawarkan produk Asuransi Xtra Protection untuk diri kamu, dengan manfaat pembayaran sisa total angsuran kredit apabila Tertanggung mengalami kecelakaan dan menyebabkan cacat tetap total dan kendaraan kamu tetap akan menjadi mil",0,0,0,0,0,0,0,0,0,0,0,0
Artinya Harus Melalui Ekonomi :,0,0,0,0,0,0,0,0,0,0,0,0
"Ketika orang-orang menawar rumah si Yahudi itu, ""jual saja tempat tinggalmu itu kepada kami.""\nYahudi itu berkata,\'saya akan jual rumahku ini dengan harga dua ribu dinar. Seribu dinar untuk harga rumahku dan seribu lagi karena aku bertetangga dengan Ibn",0,0,0,0,0,0,0,0,0,0,0,0
"dukungan kepada Polri dlm melawan berita hoax, issu sara dan ujaran kebencian serta mendukung Polri utk mensukseskan Pilkada Serentak 2018 Aman dan damai",0,0,0,0,0,0,0,0,0,0,0,0
"Wahai para Hakim Lucu, Ada makanan bergizi nih,..sisa dari Local Standup Day kemaren USER ; ;",0,0,0,0,0,0,0,0,0,0,0,0
Yg benci muslim biasanya antek komunis. Puluhan tahun mrk bantai Muslim.,1,0,0,1,1,1,0,0,0,0,1,0
USER tapi nanti jadi kangen kristen-robert yg dulu:(',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Itu jaman dulu mas...Jaman skrng di seklh2 Kristen aja, teori evolusi tetap diijinkan utk diajarkan tanpa meninggalkan ajaran creationis..'",0,0,0,0,0,0,0,0,0,0,0,0
"Polisi Masih Selidiki Kasus Presiden #PKS, Punya Kemungkinan Tak Ada Unsur Pidana",0,0,0,0,0,0,0,0,0,0,0,0
Tindakan ekonomi: setiap usaha manusia yang dilandasi oleh pilihan yang paling baik dan paling menguntungkan.,0,0,0,0,0,0,0,0,0,0,0,0
"Gubernur USER bertemu dg Menteri Dalam Negeri Kerajaan Maroko, Noureddine Boutayeb di Rabat (18 April 2018). Pertemuan bilateral tsb membahas banyak hal dan saling berbagi perkembangan ekonomi politik selama 20 tahun terakhir.; USER; ;",0,0,0,0,0,0,0,0,0,0,0,0
#8stmenfess to USER \n\nAqu sayank qmu. Kapan kita ngewe?\n\nFr : USER',0,1,0,0,0,0,0,0,0,0,0,0
cowo kalo lg ngentot kok ganteng bgt ya haha',0,1,0,0,0,0,0,0,0,0,0,0
"Jokowi Naik Motor Listrik, Produsen Motor Langsung Melirik Papua Presiden Joko W",0,0,0,0,0,0,0,0,0,0,0,0
"Masuk kelab malam pun ada â??etika pemakaianâ??. Masuk masjid yg terang2 paparkan etika pemakaian kau langgar. ; ; Pergi Iran boleh pula kelambu diri kau. Kau memahami adab &amp; budaya di sana. Apa beza beradab di sini dgn di sana? ; ; Nampak sgt kau sakit, k",0,0,0,0,0,0,0,0,0,0,0,0
Pernah mendengar kisah Presiden Soekarno dan masjid yang ditutup pemerintah Uni Soviet? ; Mari simak informasi berikut! ; ; #NahdlatulUlama #IslamNusantara #Islam #NU #Aswaja #Soekarno #Indonesia #NikitaKruschev #UniSoviet,0,0,0,0,0,0,0,0,0,0,0,0
"entah semenjak libur jadi suka bangun jam 8 pagi. tapi untung ada tayangan ulang Roman Picisan. walaupun diulang tapi bapernya tetep dapet, ditambah pemerannya ka Bani USER makin baper.'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER pki,itu kan gaya pkiklau ada jambret pasti di pukul sampai mati,di kota padang aja jambret mati di pukul\n.\nUSER pki ini tolol menfitnah nya kok jambret tak di pukul sampai mati, menimal sampai rumah sakit, \n.\nklau menjadi",1,1,1,0,0,1,0,0,0,1,0,0
USER makanya otaknya diupgrade dong\n\nkan ena invisible bisa liat anu\n\nsaya mau jadi mas kunti aja bisa terbang',0,0,0,0,0,0,0,0,0,0,0,0
USER nanti malem ya kita nete yang \xf0\x9f\x98\x9,0,1,0,0,0,0,0,0,0,0,0,0
"USER \xe2\x80\x94berbincang dengan gadis itu.\n\nPandangan matanya sempat terhenti pada seorang pemuda bermata sipit yang juga sedang tersenyum manis sampai matanya hilang pada gadis itu, membuat Ai sedikit gugup lalu memalingkan tatapan wajahnya.\",0,0,0,0,0,0,0,0,0,0,0,0
USER Ya ntar di rt di rw di lurah di camat di bupati sampai di gubernur sekalian ð???ð???,0,0,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER,0,0,0,0,0,0,0,0,0,0,0,0
OmMakarOm yanga Makar jelas Megawati... membiarkan cina-cina korup BLBI berada di PDIP ! Lengserkan Jokowi,1,0,0,1,0,1,0,0,0,0,0,1
"USER katholik ya? berdoa pake rosario, sucikan diri sebelum masuk katerdral, terus puasa paskah kan ini?'",0,0,0,0,0,0,0,0,0,0,0,0
"pendatang Portugis ini mendirikan sekolah yang bertujuan memberikan pendidikan baca, tulis, dan hitung sekaligus mempermudah penyebaran agama katolik.'",0,0,0,0,0,0,0,0,0,0,0,0
Tim seniman yang di pimpin oleh USER mencoba untuk membuat konsep jaket yang dapat mewakili ragam budaya Indonesia.; ; Pada bagian depan mnggambarkan peta Indonesia yang menggunakan nuansa Merah Putih.; Yang bermaknakan negara kita Indonesia memil,0,0,0,0,0,0,0,0,0,0,0,0
RT USER USER Jangan tertipu oleh kepolosan USER . Rezim anti islam. Politic_ID,1,0,1,0,1,0,0,0,0,1,0,0
"Jika kalian semua kesepian, kamu akan belajar betapa hangat nya memiliki teman-teman."" -Fairy Tai'",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER USER Tak perlulah bermusuh dengan orang kafir selagi mereka tidak ganggu agama kita.. Kan baik kita rapat dengan orang kafir, tunjuk perangai baik dan berdakwah Islam dengan mereka...'",0,0,0,0,0,0,0,0,0,0,0,0
USER BBM naik harga sapa yang mau lewat jalan tol? Sapa yang mau naik pesawat? Jadinya sepi jalan tol dan bandara ga bisa balik modal akhirnya dijual yang beli asing dan Aseng \xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
Baru nonton tros part siha dan orang2 pada takut sama bong tae gyu gara2 peran dia pas jadi psikopat \xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0,0,0,0
Jejak = bekas tapak kaki; bekas langkah; bekas yang menunjukkan adanya perbuatan dan sebagainya yang telah dilakukan; Jejal = berjejal = penuh sesak; penuh hingga berasak-asak; ;,0,0,0,0,0,0,0,0,0,0,0,0
"Persis yang diajarkan bebrapa waktu terakhir ""perlakukanlah perempuan secara terhormat, muliahkanlah ia melebihi kemuliaan dirimu""; ; Assikalaibineng, Kitab Kamasutranya Orang Bugis",0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Dulu rejim BK kata ibu n bapak saya almarhum, dr rp.1000 menjadi rp.1\n\nOrang2 pada makan nasi jagung'",0,0,0,0,0,0,0,0,0,0,0,0
"Presiden USER menggelar rapat kabinet terbatas agenda ke dua, yang membahas percepatan pelaksanaan berusaha di #RakyatB3rsamaJKW",0,0,0,0,0,0,0,0,0,0,0,0
Detik2 menjelang mendalang SEMALAM SUNTUK di halaman Kemendagri 13 April lalu. Kenapa SEMALAMâ?¦,0,0,0,0,0,0,0,0,0,0,0,0
Ada 204 Dugaan Pelanggaran ASN di Pilkada Sulawesi Tenggara,0,0,0,0,0,0,0,0,0,0,0,0
USER Kebijakan dlm pengembalian brng yg cacat/rusak kpd konsumen dlm waktu 7 hr tnpa krumitan #HausMiniQuiz #HausID USER USER USER',0,0,0,0,0,0,0,0,0,0,0,0
"USER USER Betul, demikian karakteristik Hindu. Bahwa islam beda, pasti. Bahwa tdk bisa menilai ajaran islam dr sudut pandang hindu, pun sebaliknya, juga jelas. \nTapi krn ada yg bertanya : ada nggak Hindu Nusantara ? Ada banget. Bahkan bisa dikeci",0,0,0,0,0,0,0,0,0,0,0,0
Selamat pagi. Selamat dan semangat beraktivitas. Salam 2 periode untuk Pak Jokowi â??â?¤ð???ð???ð???; ; Presiden Joko Widodo (Jokowi) tercatat sudah merampungkan 30 proyek strategis nasional (PSN) yang terhitung sejak 2016-2017. Apa saja?; #T3tapJokowi2019;,0,0,0,0,0,0,0,0,0,0,0,0
"USER Haram tuh, unsur najis nya masih tetap ada'",0,0,0,0,0,0,0,0,0,0,0,0
Ganyang PKI..ganyang PKI... Ganyang PKI !!!! URL,1,0,0,1,0,1,0,0,0,0,0,1
USER biar makin panas alias babi kaaaaau\n wwkwkwkw\n\njangan becandain mamah gw',0,1,0,0,0,0,0,0,0,0,0,0
USER USER USER USER USER Siti goblok. Hidup di indon meminta sedekah. Lagi mau buat bising di Malaysia yang makmur dan kaya raya.',1,1,1,0,0,1,0,0,0,1,0,0
"Serapat apapun kita menyembunyikan bangkai , lama kelamaan akan tercium juga .'",0,0,0,0,0,0,0,0,0,0,0,0
"USER Terus sekarang kejadian lagi di aku. Aku sekarang sama yang katolik\xf0\x9f\x98\x82 even mama ngelarang, mungkin takut aku nggak bisa jaga pendirian. But i've told him that, i will do the exact thing that my parents do. If you don't, just for",0,0,0,0,0,0,0,0,0,0,0,0
"USER GUE BERLIPAT LIPAT.\n\nOGT LIDER KESAYANGAN YA, SKRG PADA KEMANA NICH PERGI KEBULAN NAEK ONTA?!'",0,0,0,0,0,0,0,0,0,0,0,0
Teman tapi kampret semua ini namanya :(( URL,0,1,0,0,0,0,0,0,0,0,0,0
"5. Presiden USER: Airport Kertajati yang bisa menampung kurang lebih 5,6 juta penumpang (tahap pertama) ini merupakan airport terbesar setelah Soekarno-Hatta #JokowiSelesaikanKertajati",0,0,0,0,0,0,0,0,0,0,0,0
"USER pernah, bentuknya mirip titit bocah tk'",0,1,0,0,0,0,0,0,0,0,0,0
"USER Sebenernya siapa sih yang mempunyai hak untuk menyatakan bahwa orang itu kafir? Dan jika semua orang mempunyai hak, apa kriteria kafir itu?'",0,0,0,0,0,0,0,0,0,0,0,0
pokonya harry next tour harus ke jakarta kalo ga titit nya gua sunat',0,1,0,0,0,0,0,0,0,0,0,0
USER makasih maho',0,1,0,0,0,0,0,0,0,0,0,0
Perbedaan mendsr masy oposisi &amp; pro rejim adl masy yg pro rejim sgt yakin bhw org yg gemar ingkar janji itu adl org yg sgt amanah.',0,0,0,0,0,0,0,0,0,0,0,0
