Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 batang ah tim kafir kauuu ,1,1,1,0,0,0,0,0,1,1,0,0
6 anda akan mendapatkan pesan notifikasi rahasia kamu ditukarkan dengan tiket masuk penukaran hanya bisa dilakukan di stadion mulai 6 jam sih di 1 jam sebelum mulai di loket khusus tcash 7 pastikan anda memiliki tcash kamu bisa mengakses diskon diskon khusus sampai 20 tcash hanya bisa digunakan,0,0,0,0,0,0,0,0,0,0,0,0
he muak aku langsung unfriend kamu selamanya baru tau rasa,1,1,1,0,0,0,0,0,1,1,0,0
 ini anak keparat bangsat pak mungkin butuh pembinaan kalau tak bisa dibina mohon dibinasakan saja pak ,1,1,1,0,0,0,0,0,1,1,0,0
 iya beda budaya sih sepe inya tapi di jepang juga masih ada yang risih sih sama video musik bikini bikini begitu tapi mereka bikinian jatuhnya tidak sexy malah lucu begitu ,0,0,0,0,0,0,0,0,0,0,0,0
gubernur rasa presiden sukses terus ya pak semoga allah selalu memudahkan segala urusan bapak ,0,0,0,0,0,0,0,0,0,0,0,0
jika di thailand terdapat celeng di indonesia ada cebong serta kampret,1,1,0,1,0,0,0,0,1,0,1,0
 aku tidak mau taehyung yang ini penggemar berat mbak kunti ,0,0,0,0,0,0,0,0,0,0,0,0
perjuangan kalahkan ahok baru awal kita pindah lengserkan jokowi ,1,0,1,0,0,0,0,0,1,0,0,1
rejim saat ini dengan sadar telah mengabaikan prinsip dasar nasionalisme dan fungsi sosial atas tanah keadilan distribusi tanah ,0,0,0,0,0,0,0,0,0,0,0,0
sebenarnya bukan geli mungkin wajah dia tidak sehalus kakak kakak sekalian mungkin khuatir khuatir kalau masuk staf watson itu minta dia guna produk itu ini sapu itu ini kat muka jadi kurang percaya diri sebab ingat teruk sangat ke muka dia ada orang yang macam nih jangan,0,0,0,0,0,0,0,0,0,0,0,0
 ketika dilantik bilang saatnya pribumi bangkit tetapi nyatanya malah impo bawang putih dari cina yang notabene waktu kampanye pilihan kepala daerah selalu bilang anti asing ,1,0,1,0,0,0,0,0,1,1,0,0
bera i bapak sama dewan perwakilan rakyat tidak dapat dipercaya dong maka lebih baik bubar saja,1,0,0,1,0,0,0,0,1,0,0,1
gubernur ahok segala lini susehhh dihantam perempuan no uang korupsi no makanya kamu pada mengisengi omongan nya ,1,0,1,0,0,0,0,0,1,1,0,0
arsenal begitu begitu saja huuuuuuuu cupu ,1,1,0,1,0,0,0,0,1,0,1,0
 mungkin kah komunis syiah termasuk juga jin anu yang terlalu alergi dengan islam dan juga kebangkitan islam semoga tidak ikut terbawa dungu dua periode ,1,1,0,1,1,0,0,0,0,0,1,0
berkata al habib abdullah bin mukshin al atas keramat bogor orang yang buta bukan orang yang melihat banyaknya apa a akan tetapi yang disebut orang buta orang yang tak mau melihat ilmu agama ,0,0,0,0,0,0,0,0,0,0,0,0
 open bo surabaya masih online saja kamu sempak akun tipu tipu bangsat bajingan kamu ,1,1,1,0,0,0,0,0,1,1,0,0
 yang gambarnya monyet dua ya ,0,0,0,0,0,0,0,0,0,0,0,0
 boleh meminta maaf tapi proses hukum tetap harus jalan kunyuk satu ini harus dikasih pelajaran supaya kedepannya dia bi ,1,1,1,0,0,0,0,0,1,1,0,0
 lahap banget kalau ketemu kontol tidak disunat dan bahan coli kontol memek ngentot ngewe blowjob kulumkan ,0,1,0,0,0,0,0,0,0,0,0,0
 wkwk geblek ,0,1,0,0,0,0,0,0,0,0,0,0
 tomohon juga merupakan pusat pembelajaran agama kristen dan katolik ada tempat khusus untuk berdoa dan meditasi yang disebut bukit kasih sebuah tempat suci yang indah dan tenang tomohon international flower festival ,0,0,0,0,0,0,0,0,0,0,0,0
junhoe kenapa sih gue kayak lah anjir ada yang lebih geblek dari gue ,0,1,0,0,0,0,0,0,0,0,0,0
 katolik nusantara haha pandai sekali ya pemecah belah agama kita ini ,1,0,0,1,1,0,0,0,0,0,1,0
aku rasa memang terlalu cepat untuk buat yang kayak beginian di bulan kelima kita tapi aku cuma ingin kamu merasa bahagia saja dapat hadiah hadiah kecil dari aku dan dan tidak terlalu mewah karena aku juga bukan miliarder yang punya banyak uang buat belikan kakak,0,0,0,0,0,0,0,0,0,0,0,0
 haha susah bicara sama orang belum sudah belum hatinya penuh dengki lagi ,1,1,1,0,0,0,0,0,1,1,0,0
cebong memang begitu senantiasa meminta data,1,1,0,1,0,0,0,0,1,0,1,0
apapun motif konflik rohingya yang pasti umat muslim di zalimi titik redbone save rohingya,1,0,0,1,1,0,0,0,0,0,1,0
kh said aqil siroj menerima surat keputusan program doktoral kajian islam nusantara dari kementerian agama ri,0,0,0,0,0,0,0,0,0,0,0,0
bubarkan komisi pemberantasan korupsi kalau hanya kasus ecek ecek yang di urus,1,0,0,1,0,0,0,0,1,0,0,1
 kalau begitu kenapa izin sekolah swasta tidak keluar pak dedi di purwaka a untuk yang yayasannya kristen khususnya dan kan hak seluruh rakyat dengan agama apapun dan salam damai dan dan ems ,0,0,0,0,0,0,0,0,0,0,0,0
pernah mengukur kontol sendiri tidak kira kira seberapa panjang ,0,1,0,0,0,0,0,0,0,0,0,0
 curut cebong kaum takfiri juga ternyata ,1,1,1,0,0,0,0,0,1,1,0,0
om makar om keadilan sosial atau kelebihan sosial bagi seluruh taipan korup siapa yang makar makar itu rezim sendiri lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1
presiden joko widodo jokowi meminta agar sistem perizinan berusaha terintegrasi secara online atau online single submission bisa segera diterapkan baik di kementerian di tingkat provinsi di tingkat kabupaten di tingkat kota ,0,0,0,0,0,0,0,0,0,0,0,0
jika allah berkehendak akan klop pasangan 2019 prabowo anis matta akan bikin lawan kucar kacir siap dukung 2019 ganti presiden ,1,0,1,0,0,0,0,0,1,1,0,0
 sok banget jijik tar juga di save nih sebentar lagi ,0,1,0,0,0,0,0,0,0,0,0,0
 ya goblok untung saya cebong happy bukan yang dungu versi gerung gerung ,1,1,1,0,0,0,0,0,1,1,0,0
 idih najis baru tau ini kamu lihat saja ya siap siap timbal baliknya ,1,1,1,0,0,0,0,0,1,1,0,0
 cantik banget sip mata kamu sipit begitu ya imut banget ,0,0,0,0,0,0,0,0,0,0,0,0
ada sahabatku yang pulang dari papua sebelumnya dia kerja disalah satu kontraktor yang mengerjakan infrastruktur yang sedang dibangun beliau cerita banyak bagaimana jauhnya ketinggalan rakyat kita papua dibanding dengan wilayah lainnya di negeri ini syuk ah pak jokowi jadi presiden,0,0,0,0,0,0,0,0,0,0,0,0
apa sih yang kamu pe imbangkan saat membeli mobil bukan hanya soal harga keamanan dan kenyamanan juga patut diperhatikan kamu yuk lihat selengkapnya di sini begitu ,0,0,0,0,0,0,0,0,0,0,0,0
 gue tak tau apa muka gue yang begini apa dia yang bego apa bagaimana masa gue sudah pakai jilbab teman gue first impression nya ke gue gue orang kristen ,0,0,0,0,0,0,0,0,0,0,0,0
posting gambar jokowi dan megawati di atas ranjang eko prabowo ditangkap jokowi lagi,1,0,1,0,0,0,0,0,1,1,0,0
yaelah malah di terobos lampu merah kalem bro itu polisi di belakang kita saja menerobos itu mengejar kita dungu ,1,1,1,0,0,0,0,0,1,1,0,0
bm penduduk badui usai tuntas merayakan adat seba di pendopo pemerintah kabupaten lebak akan diteruskan kembali jumpa dengan gubernur banten wahidin halim hari ini sabtu 21 4 seba badui 2018,0,0,0,0,0,0,0,0,0,0,0,0
indonesia mengapa semakin jadi ya yang bodoh yang bencong lah bahkan diangkat telah tak menyaksikan tv masa tak membuka medsos pun aku,0,1,0,0,0,0,0,0,0,0,0,0
 tidak punya cc tapi jago berutang ribuan triliun mainnya ,1,0,1,0,0,0,0,0,1,1,0,0
 rezim tongkol bisa nya cuma menyontek tidak pikir kalau sontekan nya jauh dari standar asli tambah jijik saja gue lihat kelakuan sih kacung cina dan 2019 ganti kacung dan 2019 ganti presiden dan 2019 ganti rezim ,1,1,0,1,0,0,0,0,1,0,1,0
indonesia perlu tindakan nyata usir duta besar myanmar untuk indonesia karena biksu buddha dan militer membunuh secara masal genosida etnis rohingya,1,0,1,0,1,1,0,0,0,0,0,1
 alah cebong bani taplak ahok tidak mau remisi saja sampai sebegitunya di cipinang dong penjaranya dan adik sayang tidak semua orang berani menghadapi hukum dari awal even itu hasilnya dia bersalah atau tidak tidak usah pura pura bego tidak perlu diingatkan siapa yang kabur kaburan,1,1,0,1,0,0,0,0,1,0,1,0
 benar kamu tidak ada apa apa nya,1,0,1,0,0,0,0,0,1,1,0,0
bukan saja pemilik abu tours itu pendonor dana untuk 212 ternyata pendukung anies sandi rakyat daerah khusus ibu kota seharusnya prihatin gubernur mereka berhubungan dengan laknat abu tours yang menelan 96 000 korban dengan total penipuan rp1 8t atau 16 439 tahun menabung rp30rb sehari,0,0,0,0,0,0,0,0,0,0,0,0
 mabuk pil pcc,1,0,1,0,0,0,0,0,1,1,0,0
 perasaan sudah sering kena sekakmat kok ya tidak sembuh sembuh ya dana untuk pensiun juga sudah disahkan dewan perwakilan rakyat kamu orang itu kan juga orang dewan perwakilan rakyat ,0,0,0,0,0,0,0,0,0,0,0,0
ini kok mengenaskan ya bacanya ,0,0,0,0,0,0,0,0,0,0,0,0
dengan komunisme nya cina besar dengan kapitalisme nya us besar dengan pancasila indonesia begini begini saja bro,1,0,0,1,0,1,0,0,0,0,1,0
 kamu cuma pandai jilat pantat penguasa sudah pandai pula kamu menantang orang dasar pelacur politik ,1,1,1,0,0,0,0,1,0,1,0,0
 sari konde perempuan tua nan fasik tak patut di komparasikan dengan cadar dan kidung mantra tenggelam oleh indahnya azan ib ,0,0,0,0,0,0,0,0,0,0,0,0
 kok kamu sompret ,1,1,1,0,0,0,0,0,1,1,0,0
 sosialisasi keamanan pangan iswi aula gedung badan pengawas obat dan makanan jalan percetakan negara 18042018,0,0,0,0,0,0,0,0,0,0,0,0
belum apa follow twitter lee sung kyung sudah macam paham ,0,1,0,0,0,0,0,0,0,0,0,0
 jauh banget anjir morgan mukanya lembut iyaaaaa juni mukanya berengsek ,1,1,1,0,0,0,1,0,0,1,0,0
 ini ada yang kebelet dua periode kelakuan kayak begini sok 2019 ganti presiden insya allah 2019 prabowo satu,1,0,1,0,0,0,0,0,1,1,0,0
 akhirnya kata kata ajaib kaum onta muncul juga ,1,1,0,1,0,0,0,0,1,0,1,0
daerah pemilihan sulawesi tenggara saja pasti menang di sana banyak tenaga kerja asing dan dan 2019 ganti presiden ,1,0,1,0,0,0,0,0,1,1,0,0
 harus berapa kali saya bilang saya paham dan saya kan bilang saya cuma tidak suka kamu memaki orang munafik cuma gara gara mereka ingin orang stop bodyshaming orang lain sebenarnya yang tidak paham itu kamu apa gue dan by the way mas ini tidak menyambung sa,0,0,0,0,0,0,0,0,0,0,0,0
sudah bingung kali mau pakai cara apa untuk kampanye sampai sampai bikin fitnah yang kayak begituan depresi ya takut kalah iklan ahok jahat,1,0,0,1,0,0,0,0,1,0,1,0
tidak habis pikir deh bagaimana kalau kunti itu bisa masuk rumah tidak berani bayangkan gue kamu berani membayanginya dan selesai ,0,0,0,0,0,0,0,0,0,0,0,0
 kunyuk kalau dewan perwakilan rakyat bubarkan komisi pemberantasan korupsi,1,1,0,1,0,0,0,0,1,0,0,1
tuan guru bajang diyakini mampu ciptakan pemerintahan yang bersih kami mau tuan guru bajang zainul majdi ,0,0,0,0,0,0,0,0,0,0,0,0
 bu susi memang cuilan titit bernyawa ini punya pikiran kalau punya dimana letaknya beberapa kali dicari pakai global positioning sistem dan google map tidak ketemu ,1,1,1,0,0,0,0,1,0,1,0,0
 ya pokoknya kamu juga sinting ,0,1,0,0,0,0,0,0,0,0,0,0
 wkwk bagi apa sudah sama buat mengincar cowok yang ada kamu pusing sama tugas dan bese a antek anteknya ,0,0,0,0,0,0,0,0,0,0,0,0
semacam hewan ulet putih merubung bangkai di sebut set ,0,0,0,0,0,0,0,0,0,0,0,0
jangan suka main dengan data ekonomi tidak ada peristiwa ekonomi makro yang tiba tiba tanpa didahului kebijakan sebelumnya,0,0,0,0,0,0,0,0,0,0,0,0
di maroko anies dipanggil super gubernur ,0,0,0,0,0,0,0,0,0,0,0,0
sp i pilihan kepala daerah daerah khusus ibu kota dinyatakan ahok elektabilitasnya tinggi 80 lebih calon tunggal tidak ada yang bisa yang mengalahkan ahok para cukong lupa media media sosial yang tidak bisa dimonopoli kebenaran nya maju calon gubernur daerah khusus ibu kota 1 lalu elektabilitas ahok tergerus,0,0,0,0,0,0,0,0,0,0,0,0
islam itu indah kristen itu kasih hindu itu cinta dan buddha itu damai semua agama itu sama dan kita harus saling menghormatinya ,0,0,0,0,0,0,0,0,0,0,0,0
perang dagang amerika cina lumayan mencurigakan karena merek sepatu amerika yang mahal masih banyak buatan cina dan jadi sudah beli buatan indonesia saja dan ,0,0,0,0,0,0,0,0,0,0,0,0
kebaikan adalah bahasa yang bisa di dengar oleh mereka yang tuli dan di lihat oleh mereka yang buta ,0,0,0,0,0,0,0,0,0,0,0,0
naik buaya seraya makan pepaya,0,0,0,0,0,0,0,0,0,0,0,0
muntah muntah usai makan seorang banci mengaku telat dua bulan ,0,0,0,0,0,0,0,0,0,0,0,0
survei khawatir resesi ekonomi konsumen rajin menabung,0,0,0,0,0,0,0,0,0,0,0,0
 tolong sih ini onta nyanyi mulu meminta disemprot baygon ,1,1,1,0,0,0,0,0,1,1,0,0
 tebang pilih pilih ditebang bubarkan saja dan bentuk lembaga baru yang benar benar independent ,1,0,0,1,0,0,0,0,1,0,0,1
 be udung tapi perangai tah pape kalau aku buat salah tegur aku jangan babitkan tudung atau agama aku islam itu sempurna tapi aku tak ,0,0,0,0,0,0,0,0,0,0,0,0
perayaan kebudayaan antara bangsa tawau 2018 menunjukkan kelebihan dan kekhasan sabah dari sudut keragaman budaya yang wujud di negeri ini ujar ya perdana menteri ketika merasmikan festival tersebut pada malam tadi,0,0,0,0,0,0,0,0,0,0,0,0
 pak mudah mudahan anda semakin melihat bahwa muhammad hanya seorang buta huruf dungu yang biadab,1,1,0,1,1,0,0,0,0,0,1,0
 soalnya dia budek kayak bolot om itu kuping nya kotor sepe i hatinya ,1,1,1,0,0,0,1,0,0,1,0,0
 kamu saja mainan hole baru aku mau cari titit baru ,0,1,0,0,0,0,0,0,0,0,0,0
maju kamu sini anjing ,1,1,1,0,0,0,0,0,1,1,0,0
 jangan menjahati anak orang dan baru juga sekali sudah dibeginikan haha dan memang mau berapa kali kamu menjahati anak orang suparji ,0,0,0,0,0,0,0,0,0,0,0,0
ya sudah atuh usir hindu buddha juga saja biar bagaimana pun mereka tidak monoteis atau tanyakan saja dulu deh tau a i kata esa tidak sih ,1,0,0,1,1,0,0,0,0,0,0,1
 kata mas budi kumpul orang bodoh gila dalam jumlah besar murah biayanya ,1,0,1,0,0,0,0,0,1,1,0,0
 rakyat cina gue adalah ,0,0,0,0,0,0,0,0,0,0,0,0
presiden menghadiri harlah pergerakan mahasiswa islam indonesia yang ke 58 jaya pergerakan mahasiswa islam indonesia,0,0,0,0,0,0,0,0,0,0,0,0
 baru mantap rejeki bekah buat keluarga daripada cari sampingan jilat jilat penguasa jilat jilat pantat penista agama ,1,1,1,0,0,0,0,0,1,1,0,0
 tiap hari komen di facebook pakai template yang sama rezim pak ai komunis indonesia rezim anti islam rezim penjilat cina dan sebagainya ,1,0,0,1,0,0,0,0,1,0,1,0
 jadi mahasiswa ini bukan aturan bersifat komunis kok tapi bagaimana pendidikan bisa merata saja ,0,0,0,0,0,0,0,0,0,0,0,0
 memang sudah seharusnya begitu mbak apa yang digali di tanah nusantara sudah semestinya jadi milik kita semua terjadi karena dulu apa o memberikan kebebasan pada asing untuk mengeruk semuanya tanpa sisa dulu apa yang didapat papua nol papua itu sudah ibarat propinsi terbuang tidak,0,0,0,0,0,0,0,0,0,0,0,0
terus dia memanggil anaknya buat ambil duitnya di tempat sih bapak itu menunggu baru deh duitnya dikasih ke gue padahal sih bapak sehat sehat saja tidak cacat fisik tapi malesnya tidak ketulungan buat sekadar beli saja masih menyuruh anaknya yang turun mungkin sih bapak itu,0,0,0,0,0,0,0,0,0,0,0,0
 untuk di panti kemudian tak bisa terlacak selamanya bahkan kalau ada bom sih bocah tetap tidur nyenyak ,0,0,0,0,0,0,0,0,0,0,0,0
 x9csaya lihat juga bagus jambanisasi tadi membuat jamban jamban keluarga kurang lebih rp2 juta per jamban tutur presiden seraya menambahkan pembangunan sanitasi baik bagi keluarga dan kesehatan lingkungan di kampung ,0,0,0,0,0,0,0,0,0,0,0,0
ih sih merula tai banget point gue dikurangi 20 ,1,1,1,0,0,0,0,0,1,1,0,0
 tangannya pun spontan mengangkat penggorengan yang ia bawa kala melihat sosok dihadapannya mengangkat sebuah tongkat rapunzel bermaksud untuk siaga dan dan aku rapunzel dan menolongmu untuk apa dan sikap waspadalah padanya pada orang asing tidak menu,0,0,0,0,0,0,0,0,0,0,0,0
bila cina bisa maju dengan komunisme,1,0,0,1,0,1,0,0,0,0,1,0
agus silvy tukang fitnah debat final pemilihan kepala daerah jaka a,1,1,0,1,0,0,0,0,1,0,1,0
 salam pak pasek bagaimana sistem pengembangan perkampungan budaya di bali kita sedang advokasi pengalihan hak komunitas rumah adat minangkabau menjadi aset daerah dalam rangka pengembangan wisata,0,0,0,0,0,0,0,0,0,0,0,0
 kaum homo lesbian banci kalian bela atas nama ham tapi seorang wanita yang memakai cadar kalian cerca atas nama tol ,1,1,0,1,0,0,0,0,1,0,1,0
jauhkan prasangka menutupi hati yang buta ,0,0,0,0,0,0,0,0,0,0,0,0
 politik itu sadis dan kejam karena suka mengancam kalau tidak dituruti ,0,0,0,0,0,0,0,0,0,0,0,0
 salah pangkah dapat tai tai lgbt liberal menentang raja pengampu kafir harbi ,1,1,0,1,1,0,0,1,0,0,1,0
 yang sok tau itu yang bilang pemerintah komunis hanya kerja sama dengan cina sudah di cap komunis,1,0,1,0,0,0,0,0,1,1,0,0
asyik kutuk kerajaan kata kerajaan tak bantu pelajar tak beri pendidikan percuma dengar apa kata ulama tersohor ge14,0,0,0,0,0,0,0,0,0,0,0,0
 lt mengamati rumah besar ini dari luar ia be anya pada diri sendiri sengaja di pagi yang buta ini suho tak membawa timnya mereka memiliki porsi tugas masing masing dan suho juga enggan mendengar keluhan keluhan manja itu menyakiti telinganya dan dan,0,0,0,0,0,0,0,0,0,0,0,0
jenis pisang varietas baru ,0,0,0,0,0,0,0,0,0,0,0,0
setuju turunkan jokowi karena bela dan pro pak ai komunis indonesia ,1,0,1,0,0,1,0,0,0,0,0,1
 cak imin the next wakil presiden cak imin adalah representasi dari kaum muda santri dan islam moderat ,0,0,0,0,0,0,0,0,0,0,0,0
 nanti ketahuan dong siapa yang anaknya pemberontak jaman dulu ketahuan juga dong yang menandatangani kontrak dengan pt freepo jaman dulu ketahuan juga dong siapa yang keturunan tionghoa ketahuan juga dong yang masuk islam karena jadi mantu presiden jaman dulu ,1,0,1,0,0,1,0,0,0,1,0,0
resep ganteng mandi di jamban ,0,0,0,0,0,0,0,0,0,0,0,0
hanya manusia dungu yang mengaku beragama tapi panduan kitab sucinya fiksi belaka contoh di islam kitab sucinya al qur an sumbernya dari firman firman allah subhanahu wa taala jika al qur an dianggap fiksi lalu al hadis mau dianggap apa oleh sih dungu ,1,1,0,1,1,0,0,0,0,0,1,0
gila babi lah berat aku sudah turun sial ,0,1,0,0,0,0,0,0,0,0,0,0
setelah menteri perekonomian maritim baru suasana lebih tenang sebelumnya tahulah ,0,0,0,0,0,0,0,0,0,0,0,0
 allahu akbar itu gue masih main taplak gunung by the way ayo temenannn ,0,0,0,0,0,0,0,0,0,0,0,0
 klub asing yang kena banned ,0,0,0,0,0,0,0,0,0,0,0,0
krisis warga venezuela pilih makan daging busuk dan jadi pekerja seks komersial ,0,0,0,0,0,0,0,0,0,0,0,0
 salat jumat dulu biar ganteng dan dari kecil gue katolik dan emak bapak gue tidak mau gue ganteng anjing ,0,0,0,0,0,0,0,0,0,0,0,0
 dan setelah be anya ke teman teman a i dari pendidikan anak aku tau jawabannya pendidikan anak itu adalah udik wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
 x9cbelum pernah ada yang tak menarik dalam hidup di dalam tampilan seorang yang paling culun sekalipun ada drama komedi dan tragedi ,0,0,0,0,0,0,0,0,0,0,0,0
ahok tidak layak sepe i manusia dia lebih tepat sepe i babi yang tidak punya akal pikiran dan jiwa manusiawi,1,1,1,0,0,0,0,0,1,1,0,0
 rudy goni rpgpedia ada dua calon gubernur di jawa tengah tapi pemenangnya hanya 1 ganjar yasin kami ganjar yasin kandang banteng salamnya temannya role memainkan game namaku rudy temannya ruddy ,0,0,0,0,0,0,0,0,0,0,0,0
 benar benar bebel nih cebong ,1,1,0,1,0,0,0,0,1,0,1,0
rezim paranoid bukti pemerintahan yang rapuh dan kami rindu teriakan lengserkan di depan istana dengan ribuan rakyat kepalkan tangan ,1,0,1,0,0,0,0,0,1,0,0,1
bangsat ternyata vinna ,1,1,1,0,0,0,0,0,1,1,0,0
 tai kamu ,1,1,0,1,0,0,0,0,1,0,1,0
 mau nomor dua dan karena aku belum pernah punya eyeshadow sama sekali iya iya aku perempuan macam apa biasanya pinjam doang hehe mau beli juga asa mahal kenapa sih ya jadi ya ya sudah begitu nomor dua kelihatan pal,0,0,0,0,0,0,0,0,0,0,0,0
 agamanya sempurna umatnya banyak yang pintar kok kenapa yang goblok terus yang berani bicara aduh ,0,1,0,0,0,0,0,0,0,0,0,0
pak ai merah indonesia cara anyar serta golongan bebas terusik sebab kian banyak muslimah di indonesia mengenakan kerudung,0,0,0,0,0,0,0,0,0,0,0,0
aku sangka kamu anak babi mari buktikan kamu anak orang dengan tes dna ya lekas tidak pakai lama,1,1,1,0,0,0,0,0,1,1,0,0
 tienteuus dong kak ya kali aku kayak hore yang tiap mengobrol sama orang mengajak ngewe mulu mursidah deh ah ,0,0,0,0,0,0,0,0,0,0,0,0
2 jembatan ambruk ruginya miliar dan nyawa belum termasuk kerugian ekonomi dari pendistribusian barang kerugian bisnis transpo asi dan efek lainnya itu baru satu yang ambruk towewew,0,0,0,0,0,0,0,0,0,0,0,0
 cebong ya cebong kamfrettt ya kaum anda yang cuma nyinyir kaum pemalas ,1,1,0,1,0,0,0,0,1,0,1,0
gubernur jawa timur targetkan jembatan widang selesai h 15 lebaran,0,0,0,0,0,0,0,0,0,0,0,0
goblok permanen,1,1,1,0,0,0,0,0,1,1,0,0
usir cina karena mereka jokowi radikal usir cina karena mereka generasi bangsa kita mentalnya rusak sudah saatnya kita tumbangkan jokowi ,1,0,0,1,0,1,0,0,0,0,0,1
 habis lempar batu sembunyi tangan habis pasang bom sembunyi sembunyian ,0,0,0,0,0,0,0,0,0,0,0,0
sinting kamu sana minum obat ,1,1,1,0,0,0,0,0,1,1,0,0
wah ini memberi tau cara 2 periode ,0,0,0,0,0,0,0,0,0,0,0,0
nama patrialis akbar status terpidana kasus korupsi mendukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
rabi israel sebut orang berkulit hitam sebagai x9cmonyet picu kecaman keras ,0,1,0,0,0,0,0,0,0,0,0,0
dibanding beli go xxxd dengan ongkos kirim 4000 aku pakai kakiku jalan 20 menit dari kampus ke tempat makan cari makan juga yang banyak terus harga lumayan di sini tiga belas ribu kamu dapat telur dadar ayam kare sama sayur tumis kacang panjang bro itu lumayan ,0,0,0,0,0,0,0,0,0,0,0,0
 maksud gue otaknya itu manusia kampret yang kampungan beda kamu ya kampungan sama kampung kalau di kampung malah guyub kok tidak pandang agamanya apa malah kalau perayaan hari besar suka saling bantu ,1,1,1,0,0,0,0,0,1,1,0,0
fiksi itu bersifat imajiner atau naratif dalam fiksi imajinasi tak ada hukumnya wajib percaya jadi boleh percaya boleh tidak sesuai narasi pemikiran masing masing orang dalam agama hukumnya wajib percaya pada firman nya dalam kitab suci jadi yang bilang kitab suci fik,0,0,0,0,0,0,0,0,0,0,0,0
 tidak kamu manusia homo ,1,1,1,0,0,0,0,1,0,1,0,0
 sayang sekali punya paras nan cantik kumpul sama cowok gembel dibawa gembel mau makanya suka gengsi kalau mau pacaran eh lihat difoto fotonya ada sama cowok gembel nongkrong pinggir jalan apa tidak malu ya percuma cantik kalau otaknya murah ,0,1,0,0,0,0,0,0,0,0,0,0
serupa sekuen film tidak tiga puluh detik pak ai komunis indonesia harus di tulis bahwa rezim ini ialah rezim anti islam,1,0,0,1,1,0,0,0,0,0,1,0
cebong mana nge i,1,1,1,0,0,0,0,0,1,1,0,0
di indonesia ini bicara tentang pelanggaran ham dan sejarah papua akan dituduh sebagai antek asing pengkhianat negara provokator dan lain lain padahal orang bicara karena memang faktanya ada kejahatan negara terhadap papua dan sesuai prinsip dan undang undang di indonesia,0,0,0,0,0,0,0,0,0,0,0,0
 ih ada mak kunti datang ,0,0,0,0,0,0,0,0,0,0,0,0
 berbicara,0,0,0,0,0,0,0,0,0,0,0,0
pendukung surat pemberitahuan tahunan arb sda adalah orang orang bejat tabiatnya kasar termasuk orang ini begitu begitu semoga dilaknat oleh allah ,1,1,0,1,0,0,0,0,1,0,1,0
 buat sewa jablay kayaknya juga bisa itu ,0,1,0,0,0,0,0,0,0,0,0,0
nah itu tidak terjadi di indonesia saja kan di suadi arabia seorang ulama juga kena cekal ,0,0,0,0,0,0,0,0,0,0,0,0
 terlalu biasa anda dasaaaar bolot p lukaku ,1,1,1,0,0,0,1,0,0,1,0,0
 cebong saja yang mengada ada bikin meme sementara penista agama kamu puja puja ,1,1,0,1,1,0,0,0,0,0,1,0
sesungguhnya bukan pria itu tapi monyet itu yang ajak lelaki itu wifi lihat tangan dia,1,1,1,0,0,0,0,0,1,1,0,0
misalnya waraqah ibn naufal sepupu khadijah ada seorang imam nestorian yang tentu berasal kiblatnya pada kristen nestorian di suriah mungkin sekali waraqah memakai alah allah ketimbang elohim yahweh ,0,0,0,0,0,0,0,0,0,0,0,0
saat ini budaya mereka be ransformasi menjadi budaya asing yang telah lama diserap pengaruhnya bahkan melebihi dari pemberi virusnya ,0,0,0,0,0,0,0,0,0,0,0,0
 pembiakan kumpulan maki hamun dan bully dalam twitter dan awak suka ke banyak anjing liar berkeliaran dan banyak lagi kawan kawan awak menye ai bangsa anjing dan nini adalah anjing begitu begitu begitu ,0,0,0,0,0,0,0,0,0,0,0,0
katanya otoriter kalau otoriter sepe i pemimpin korea utara mungkin yang tidur itu sudah dihukum mati sama kim jong ujian nasional,1,0,1,0,0,0,0,0,1,1,0,0
 gue cewek cantik kenapa rep an pada bilang gue monyet sudah ,0,1,0,0,0,0,0,0,0,0,0,0
 kalau aku jual amik untung teruk lima kali ganda aku charge goods and services tax yahudi ,0,0,0,0,0,0,0,0,0,0,0,0
bukan hanya itu kekurangan nya demokrasi bahkan tidak menghormati kecerdasan seseorang orang tidak ingin sekolah sama orang yang berusaha untuk pintar sampai meraih gelar prof pun nilainya sama cuma 1 suara,0,0,0,0,0,0,0,0,0,0,0,0
tiap pakai foto bapak sih kalau pakai wonho kenapa gue merasa kotor berdosa pecun dan menjijikkan ya ,0,1,0,0,0,0,0,0,0,0,0,0
 yang terbirit birit tunggang langgang lintang pukang dengar suara azan itu iblis lah nanti lah alaih ,0,0,0,0,0,0,0,0,0,0,0,0
ketika kamu punya dua adik cowok masih bocah tapi yang satu sudah sunat dan tiba tiba yang kecil berbicara dan kok titit aku kayak begini kok titit abang kayak begitu bentuknya beda anjing wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
 ya tidak dikasih juga tidak papa biar tambah gelar baru pelanggar hak buruh belum kamu sengak bong biasanya dari zaman soeha o sampai susilo bambang yudhoyono hal yang remeh temeh begini adalah tidak dibahas ,1,1,1,0,0,0,0,0,1,1,0,0
