Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
ayat ini juga dikaji penggalah kepala dan pancunglah tiap tiap ujung jari mereka 8 12 ,1,0,0,1,1,0,0,0,0,0,1,0
 bera i bapak sama dewan perwakilan rakyat tidak dapat dipercaya dong jadi lebih baik bubarkan saja ,1,0,0,1,0,0,0,0,1,0,0,1
menteri agama jangan hanya omong doang harus mengumumkan ayat rampasan halal allah subhanahu wa taala janjikan rampasan salah harus dibuang,1,0,0,1,1,0,0,0,0,0,1,0
hijrah katanya tapi hijrahnya ke arah yang lebih parah lagi karena ada sarananya duit jadilah dia akhlak mabuk dan penikmat selangkangan pecun sudah dasarnya isi otak cuma sempak susah di ubah ,1,1,1,0,0,0,1,1,0,1,0,0
 hai kampret goblok idiot bin bodoh kamu baca ini pekok dipelihara peet kampret masih msu tanya lagi sehat kapan turki dan israel punya hubungan diplomatik ,1,1,1,0,0,0,1,0,0,1,0,0
 kepala apaan anjir ,0,1,0,0,0,0,0,0,0,0,0,0
 apa a i pe anyaanmu itu jelaskan saya tunggu 2 menit ya tidak ada jawaban berarti benar kamu itu bencong gembel warung internet haha ,1,1,1,0,0,0,0,1,0,1,0,0
 partai demokrasi indonesia perjuangan menang mereka kaum sipit mau menguasai tambang indonesia kalian tertawa saja dasar tidak punya nasionalisme indonesia lebih baik tidak usah ikut pemilihan umum bagi kalian yang dukung 2 periode dan hasilnya tambang indonesia dikuasai sipit dan,1,1,0,1,0,1,0,0,0,0,1,0
allahu akbar eksepsi dikabulkan pengadilan ustaz alfian tanjung musuh partai komunis indonesia dibebaskan po al islam ,1,0,1,0,1,0,0,0,0,1,0,0
dia itu buaya darat sejati b kenapa a lihat saja kaosnya lacoste sandalnya crocs celana kolornya crocodile benarkan ,0,0,0,0,0,0,0,0,0,0,0,0
 lebih baik di jajah cina dari pada di jajah arab kebanyakan aturan kalau tidak jual saja negaranya sama as biar yang banyak bacot langsung di tebas jangan sok suci jangan munafik jadi orang koar koar dank bisanya ,1,1,0,1,0,1,0,0,0,0,1,0
 bolot anak alay max ini adalah biduan kebo parah menyebalkan suka bikin marah marah mesum bau pedean dan tapi dia penyemangat ,1,1,1,0,0,0,1,0,0,1,0,0
 bohay itu bokong nya doggy gaya enak ,0,1,0,0,0,0,0,0,0,0,0,0
 pakai kolak pisang sama es campur jadi kepancing buaya deh ,0,0,0,0,0,0,0,0,0,0,0,0
info irak syiah sadis koalisi dengan komunis untuk menangkan pemilihan umum di irak dan tak menutup kemungkinan dapat terjadi di negara lain khawatir ,0,0,0,0,0,0,0,0,0,0,0,0
 adren menge i apa yang dirasakan puan itu pasti sangat menyakitkan apalagi melihat kekasihnya bersama orang lain dan dan kamu harus tegar kamu tak boleh menangisi seorang bajingan yang tak sepantasnya kamu menangisi ,0,1,0,0,0,0,0,0,0,0,0,0
 memanggilnya jangan pelan pelan mbak cebong budek semua ,1,1,0,1,0,0,1,0,0,0,1,0
 cebong tidak sunat semuanya nih p ustad jangan dilayani p ustad ,1,1,0,1,0,0,0,0,1,0,1,0
mari kita lawan dan hancurkan rezim kocak jongos cina komunis ,1,1,1,0,0,1,0,0,0,0,0,1
masih kepikiran juga sama air mineral yang tadi pagi baru diminum sedikit pas menyetir tapi tidak sempat habiskan karena kebelet tai yang akhirnya keburu imsak ,0,0,0,0,0,0,0,0,0,0,0,0
prabowo rekan teriak teriak menghujat jokowi antek asing jokowi diam tak membalas dalam diam jokowi membuktikan sebaliknya dengan bukti setelah 50 tahun indonesia menguasai 51 saham pt freepo indonesia prabowo rekan dalam diam ternyata mengharapkan dukungan as dengan janji jika,0,0,0,0,0,0,0,0,0,0,0,0
 saya kristen kalau seandainya pak ahok mau masuk islam aku setuju kalau cuma identitas kartu tanda penduduk atau administrasi te ulis agama islam terserah deh tapi di hati batin isinya apa siapa yang tahu kalau pak ahok agama islam beliau bisa masuk ke pol,0,0,0,0,0,0,0,0,0,0,0,0
 intinya pokok pikiran adalah sumatra memiliki kekayaan atas oil karet sawit batubara dan lain sebagainya dan tidak ingin kekayaan mereka dijual oleh pemerintah jawa pada asing dan koruptor terlebih bisa jalankan syarat islam tanpa,0,0,0,0,0,0,0,0,0,0,0,0
 titit kamu ngaceng ,0,1,0,0,0,0,0,0,0,0,0,0
 cuma di rezim ini semua halal gara gara duit rasa malu pejabat pada putus kayak nya kadang sudah terciduk blunder malah menabrak hukum yang dibuat sendiri parah nih rezim ,1,0,0,1,0,0,0,0,1,0,1,0
memahami eksistensi komisi pemberantasan korupsi dengan logika korupsi maka sama halnya mendirikan lembaga anti maling untuk memberantas maling bubarkan komisi pemberantasan korupsi,1,0,0,1,0,0,0,0,1,0,0,1
 kno gue bilang bencong itu hati karena ikut makan duit pemerintahan yang sah sekarang tapi mau mengganti dasar pancasila negara dengan khilafah apa tidak bencong itu namanya ,1,1,0,1,0,0,0,1,0,0,1,0
 yang memaksa sih,0,0,0,0,0,0,0,0,0,0,0,0
 di indonesia bukannya kalau timnas main saudara saudara kristen amp non kristen juga tidak berdoa sih ya ,0,0,0,0,0,0,0,0,0,0,0,0
the lie tju siswi kelas 1b sampai katolik santo petrus 1984 istrinya ronaldo pardede siswa kelas 1a sampai katolik santo petrus 1984 ,0,0,0,0,0,0,0,0,0,0,0,0
 aku percaya kok mereka itu sebenarnya baik cuma karena hasutan manusia tapi mirip iblis saja jadi mereka memandang saya ,0,1,0,0,0,0,0,0,0,0,0,0
bhayangkara pembina keamanan dan ketertiban masyarakat desa sidoarjo kepolisian sektor pringsewu kota brigadir polisi aris si sambang silaturahmi di kantor lembaga swadaya masyarakat gerakan masyarakat bawah indonesia yang berada di desa sidoarjo sekaligus mengajak para anggota gerakan masyarakat bawah indonesia untuk peran aktif menjaga keamanan dan ketertiban masyarakat menjelang pilihan gubernur dan wakil gubernur,0,0,0,0,0,0,0,0,0,0,0,0
seandainya aku jumpa fan di hongkong benaran begitu ya nanti ada yang jejeritan manja panggil oppa tidak ya sebentar memang aku ganteng memang aku pantas dipanggil oppa begitu dan nada yang mengenaliku sebagai tenaga kerja indonesia korea tidak ya haha ,0,0,0,0,0,0,0,0,0,0,0,0
 jangan kasih kendor kalau bisa bubarkan sekalian itu organisasi masyarakat eh itu pemimpinya benaran umrah apa jadi tenaga kerja indonesia sih ,1,0,0,1,1,0,0,0,0,0,1,0
kasiter bese a musyawarah pimpinan daerah tinjau sasaran fisik tentara nasional indonesia manunggal membangun desa ke 102 komando distrik militer 1709 nyawa dan sasaran tentara nasional indonesia manunggal membangun desa berupa pembangunan 14 unit rumah tipe 56 pembuatan 2 unit pendidikan anak usia dini di kamp cina tua dibangun 13 unit rumah kampung ketuapi 1 unit rumah kampung serui laut dan pasir puti,0,0,0,0,0,0,0,0,0,0,0,0
memang bukan pak ai yang dibangkitkan tetapi paham komunis yang ingin bangkitkan dan ditanamkan oleh rezim ini pak ,1,0,1,0,0,1,0,0,0,1,0,0
 7 era baru pemerintahan jokowi menjanjikan akan menyelesaikan kasus ini namun semua hanya tipuan,1,0,0,1,0,0,0,0,1,0,1,0
dan setelah memperingati tradisi seba di pendopo pemerintah kabupaten lebak akan dilanjut kembali be emu dengan gubernur banten wahidin halim hari ini 21 4 seba baduy 2018,0,0,0,0,0,0,0,0,0,0,0,0
 oh kamu ngewe mamak kamu lah kamu lahir dari hasil inses kamu sama mamak kamu ih banci ini bagaimana sih sampai ibunya di ngewe kamu kelakuan anak haram kayak kamu seram ya sudah jadi hater pemerintah ter,1,1,1,0,0,0,0,1,0,1,0,0
panitia pengawas pemilu kecamatan kota kediri mengimbau untuk menyukseskan pilihan kepala daerah di wilayah kota kediri ,0,0,0,0,0,0,0,0,0,0,0,0
he sinting ya kamu ,1,1,1,0,0,0,1,0,0,1,0,0
 sejak saya jadi jurnalis sampai kini saya baru mendengar ada islam nusantara jangan jangan nanti ada yang iseng bilang hindu nusantara kristen nusantara buddha nusantara dan seterusnya islam adalah agama sama sepe i agama lainnya tidak ada itu embel embel ,0,0,0,0,0,0,0,0,0,0,0,0
lengkap sudah julukan untuk komisi pemberantasan korupsi mulai dari antek yahudi sampai komunis haha bubarkan semen padang fc ,1,0,0,1,0,0,0,0,1,0,0,1
allah subhanahu wa taala sangat berbatas dungu biadab tapi mengaku tak terbatas maka harus dinegasi,1,1,0,1,1,0,0,0,0,0,1,0
 pak secepatnya islam dinyatakan sesat dan menyesatkan tidak perlu lagi ada bank syariat,1,1,0,1,1,0,0,0,0,0,1,0
 janji buka 10 juta lapangan pekerjaan tapi malah buat peraturan presiden memuluskan tenaga kerja asing janji swasembada pangan dalam 3 tahun nyatanya impor beras garam dan lain lain janji akan turunkan harga bahan bakar minyak dan tarif dasar listrik nyatanya bahan bakar minyak dan tarif dasar listrik din,0,0,0,0,0,0,0,0,0,0,0,0
 joko widodo dinilai sebagai presiden terlemah dalam sejarah indonesia hal ini terjadi bukan saja karena jokowi tidak memiliki modal dukungan politik yang cukup melainkan juga karena ketidakmampuan pemerintahannya menghadapi situasi ekonomi tidak,0,0,0,0,0,0,0,0,0,0,0,0
 alah bacot mulut lelaki terkadang selalu begitu ,1,1,1,0,0,0,0,1,0,1,0,0
 tetapi ingat ya jangan sampai cina mengenalkan wisata haram juga ke indonesia haha,1,0,0,1,0,1,0,0,0,0,1,0
 yang ber tato yang lagi di entot kayaknya sih thailand punya enjoy gays kontol coli bahan coli ,0,1,0,0,0,0,0,0,0,0,0,0
 dan kamu pasti penganut islam garis keras kan omongmu kelihatan mendem kencing onta ,1,1,1,0,1,0,0,0,0,1,0,0
 datang ke pekerja seks komersial soalnya dulu aku pernah ditawari dari gerindra kalau joko wi jadi lagi rakyatnya kere suruh pada jual diri bisa kali bantu ,1,1,1,0,0,0,0,1,0,1,0,0
 situ juga sarap bera i anjir ,1,1,1,0,0,0,1,0,0,1,0,0
menyediakan lapangan pekerjaan bagi sekitar 24 000 orang di indonesia karyawan perseroan terbatas freeport indonesia terdiri dari 69 75 karyawan nasional 28 05 karyawan papua se a 2 2 karyawan asing freepo 51 ,0,0,0,0,0,0,0,0,0,0,0,0
abu janda melaporkan pak ke kepolisian daerah metro jaya padahal koleganya sih gun lebih dahulu mengatakan kitab suci fiksi yang di yaitu alamak ayo abu janda laporkan sekalian sih gun ya ,1,0,1,0,1,0,0,0,0,1,0,0
 pak ai sontoloyo ,1,1,0,1,0,0,0,0,1,0,1,0
 pendunguan islam ke dirimu sangat mendalam tidak ada kitab dari tuhan isi alquran ocehan muhammad ,1,1,0,1,1,0,0,0,0,0,1,0
 aku juga belum pindah on dari mantanku yang sipit sipit menggemaskan begitu ih ,0,0,0,0,0,0,0,0,0,0,0,0
jokowi restui warga negara asing duduki jabatan direksi badan usaha milik negara rizal ramli ampun deh ,0,0,0,0,0,0,0,0,0,0,0,0
28 anak mc donalds tidak ada yang benar anjir dan bobrok idiot kampung malu memalukan marah dan tapi aku sayang karena mereka bikin ku tertawa wkwk ,1,1,0,1,0,0,0,0,1,0,1,0
begal arab buta huruf malah dinabikan begal sadis kelompok lampung yang rampok dan bunuh karyawati dibekuk,1,1,0,1,1,0,0,0,0,0,1,0
mahakarya gebyar pesona budaya garut gebyar pesona budaya garut 2018 ,0,0,0,0,0,0,0,0,0,0,0,0
lebih dari itu gus mus bersikap santai kepada ia juga meminta pihak dan gus yasin tidak terlalu menanggapi serangan isu penistaan agama ganjar yasin,0,0,0,0,0,0,0,0,0,0,0,0
habis lebaran gajah,0,0,0,0,0,0,0,0,0,0,0,0
 saya lengket sepe i permen karet yang menempel di pantat guru ,0,1,0,0,0,0,0,0,0,0,0,0
barusan ada saudara yang jarang ketemu mampir ke rumah antarkan undangan basa basi sedikit sebentar terus setibanya bilang saya kurusan sih sakit gue langsung he memang makannya sedikit terus dia bilang oh dan kalau ku sekarang gendut nanti dibilang saya,0,0,0,0,0,0,0,0,0,0,0,0
kita harus melawan usir duta besar myanmar boikot segala urusan dengan buddha,1,0,0,1,1,1,0,0,0,0,0,1
serapat apapun kita menyembunyikan bangkai lama kelamaan akan tercium juga ,0,0,0,0,0,0,0,0,0,0,0,0
 banci kampungan heeee ,1,1,1,0,0,0,0,1,0,1,0,0
buaya mana au chris paul ,0,0,0,0,0,0,0,0,0,0,0,0
 berburu bunga bangkai ayo ,0,0,0,0,0,0,0,0,0,0,0,0
 ,0,0,0,0,0,0,0,0,0,0,0,0
lahir dan berkembangnya gerakan komunis di indonesia tidak dapat dipisahkan dari sebuah organisasi yang bernama indische sociaal democratische vereeniging ,0,0,0,0,0,0,0,0,0,0,0,0
lapor apa dijelaskan islam sangat hina majelis ulama indonesia front pembela islam dan lain lain tak mau dan mampu membantah ,1,1,0,1,1,0,0,0,0,0,1,0
 iya benar sih tidak sama dulu jokowi meninggalkan solo ke kafir solonya keren bersih dan ketika jokowi meninggalkan jakarta ke kafir jaka a keren sungai bersih dan nah yang sekarang kerja tidak becus keduanya tanah abang ruwet parah kali jadi,0,0,0,0,0,0,0,0,0,0,0,0
kita balas di sini bagaimana kita usir buddha kurang ajar etnis muslim rohingya disingkirkan dari data sensus penduduk myanmar,1,0,0,1,1,0,0,0,0,0,0,1
 lgbt musnahkan golongan yang terlibat rasuah salah guna kuasa musnahkan bangsa dan negara tahap bahaya yang berlainan tetapi dua dua tetap dosa besar cuma harap jangan sibuk perangi lbgt sampai tutup mata pada kemungkaran yang lain lain sama sama kita men,0,0,0,0,0,0,0,0,0,0,0,0
 bera i telah terjadi penistaan agama ketika kitab suci dinyatakan sebagai fiksi ,0,0,0,0,0,0,0,0,0,0,0,0
cunnnn lah malaysia bolot habis 5 0 fuhhh ,1,1,0,1,0,0,1,0,0,0,1,0
 kesal banget wa lihat yang terlalu parnoan terus bikin video viral ternyata dugaannya justru yang keliru dan tipikal yang kalau menyebar h ,0,0,0,0,0,0,0,0,0,0,0,0
 ini mantap betul mantap betul siapa bilang pemerintah anti islam nih ini nih buktinya justru semakin dekat dengan para ulama dan santri,0,0,0,0,0,0,0,0,0,0,0,0
 bukan main sudah ah wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
 pintar tapi itu tugas utama pemerintah coba belajar lagi tugas utama dewan perwakilan rakyat ,0,0,0,0,0,0,0,0,0,0,0,0
 konspirasi yahudi berjalan dengan baik karena efek kebodohan segelintir oknum yang mau memakan uang haram demi menggadaikan masa depan anak bangsa ,1,0,0,1,1,0,0,0,0,0,1,0
 lt mengamati rumah besar ini dari luar ia be anya pada diri sendiri sengaja di pagi yang buta ini suho tak membawa timnya mereka memiliki porsi tugas masing masing dan suho juga enggan mendengar keluhan keluhan manja itu menyakiti telinganya dan dan,0,0,0,0,0,0,0,0,0,0,0,0
ganja bukan narkoba dan kiri belum tentu komunis ,0,0,0,0,0,0,0,0,0,0,0,0
tau kenapa kalau anda bicara tumpas partai komunis indonesia komunis dan antek pasti anda akan diserang ya karena yang serang anda itulah partai komunis indonesia cuma partai komunis indonesia yang lindungi partai komunis indonesia,1,0,1,0,0,1,0,0,0,1,0,0
jawa timur anti berita hoaks pilihan kepala daerah damai,0,0,0,0,0,0,0,0,0,0,0,0
 sih islam nusantara itu ikut ikut kristen gereja kristen jawa gereja kristen indonesia dan lain lain ,1,0,0,1,1,0,0,0,0,0,1,0
mending jokowi yang mundur ,1,0,1,0,0,0,0,0,1,1,0,0
kunyuk apa ,0,1,0,0,0,0,0,0,0,0,0,0
bom pe sama sekutu dijatuhkan di berlin pada perang dunia ke ih membunuh satu satunya gajah di kebun binatang berlin ,0,0,0,0,0,0,0,0,0,0,0,0
 dari ribuan sperma yang berebut menetas menjadi kampret adalah sebuah kesalahan alam ,0,1,0,0,0,0,0,0,0,0,0,0
 eet sudah md3 itu wakil pemerintah juga hadir dan ikut membahas sudah sana cuci kaki dan belajar lagi ya ,0,0,0,0,0,0,0,0,0,0,0,0
tapi tidak berpengaruh sih di wilayah sini karena sudah x98naik kelas dari lama malah kacrut kemarin itu benar benar merugikan konsumen ,0,1,0,0,0,0,0,0,0,0,0,0
 jangan sipit sipit nanti jadi bantat kayak seungmin ,1,1,1,0,0,1,0,0,0,1,0,0
oh iya kenapa sekolah yang mayoritas tionghoa justru mereka yang dibedakan tak tau pribumi nya juga banyak 11 12 lah kepala sekolahnya juga pribumi ,0,0,0,0,0,0,0,0,0,0,0,0
 tokoh tokoh agama yang berpolitik praktis dengan amp untuk identitas keagamaan untuk jabatan jabatan publik sepe i presiden hingga lurah itu sepe i di lingkungan agama buddha mengakui biksu tetapi makan daging amp minum minuman keras bahkan berkeluarga,1,0,0,1,1,0,0,0,0,0,1,0
buku lawas begitu peranan agama dan moral dalam pembangunan masyarakat dan ekonomi indonesia syafruddin prawinegara tahun 1966 32 hal harga 150 000 minat ,0,0,0,0,0,0,0,0,0,0,0,0
namun rezim soeha o memberi izin perluasan hingga 2 5 juta hektare pada 1989 lewat kontrak anyar dan freepo 51 ,0,0,0,0,0,0,0,0,0,0,0,0
 jablay begitu anjir ,1,1,1,0,0,0,0,1,0,1,0,0
adik tengok sekeliling macam mana adik nak cam agama seseorang dari first impression je aku cakap kalau muka cina buddha kalau india hindu kalau melayu itu islam ,0,0,0,0,0,0,0,0,0,0,0,0
memang kalau tidak pernah turun langsung ke lapangan maka tidak pernah tahu masalah yang sesungguhnya pantaslah kalau jadi jongos cina duh,1,1,1,0,0,1,0,0,0,1,0,0
 kan alamat kerjaku sudah aku kasih tadi datang saja biar kubuktikan kamu itu juga lgbt aka banci kaleng ,1,1,1,0,0,0,0,1,0,1,0,0
perintah ulama ganyang partai komunis indonesia ,1,0,0,1,0,0,0,0,1,0,0,1
 goyangan jilboobs mantap benar nih hyper kontol dia dan tadi sambil squi lah dan yang belum menonton live nya besok dia ,0,1,0,0,0,0,0,0,0,0,0,0
kita susah berharap pada pak ai pendukung pemerintah karena mereka sudah terbukti jadi pendukung setia ahok sih penista agama musuh umat islam,1,0,0,1,1,0,0,0,0,0,1,0
tadi meeting sama orang asing yang pekerja lapangan dan percayalah orang lapangan itu lebih kece asyik dan keren daripada orang kantoran orang kantoran rata rata kutu buku dan suka belajar ,0,0,0,0,0,0,0,0,0,0,0,0
 bunga bangkai ,0,0,0,0,0,0,0,0,0,0,0,0
 mengurus diri sendiri saja belum tentu benar mengurusi orang lain mulutnya nyinyir kayak banci lekong ,1,1,1,0,0,0,0,1,0,1,0,0
 dasar manusia homo kamu ,1,1,1,0,0,0,0,1,0,1,0,0
di indonesia ini bicara tentang pelanggaran ham dan sejarah papua akan dituduh sebagai antek asing penghianat negara provokator dan lain lain padahal orang bicara karena memang faktanya ada kejahatan negara terhadap papua dan sesuai prinsip dan undang undang di indonesia,0,0,0,0,0,0,0,0,0,0,0,0
 di katolik bisa dibatalkan kok pernikahannya tentunya dengan alasan alasan ,0,0,0,0,0,0,0,0,0,0,0,0
 bani bodoh binasanya di lempar ke laut bang ,1,1,0,1,0,0,0,0,1,0,1,0
 kristen santai saja prof dari timur sampai barat namanya beda beda menyesuaikan tiap daerah termasuk tata cara beribadah nya tetapi masalah keyakinan semua sama kristen nusantara ,0,0,0,0,0,0,0,0,0,0,0,0
 tunggu komando imam bejat cabul tai bir dan kenapa kenapa bawa ulama dasar banj sempak ,1,1,1,0,0,0,0,1,0,1,0,0
 mentil nete menyusui mengemut ,0,0,0,0,0,0,0,0,0,0,0,0
 ini terkait dengan penciptaan lapangan kerja dan teknologi terbarukan bukan prioritas tenaga asing yang dibawa investor ,0,0,0,0,0,0,0,0,0,0,0,0
bikin coldbrew agak gasal pagi diminum cuma demi melek instan saja tai lah gue masih tidak nge i kopi enak apa tidak kayak apa haha ,0,1,0,0,0,0,0,0,0,0,0,0
 memang kebanyakan bangsa cebong goblok saya setuju ,1,1,0,1,0,0,0,0,1,0,1,0
 iya baru rezim sekarang ya ,0,0,0,0,0,0,0,0,0,0,0,0
 twit kamu bikin warganet suuzan ke kamu kurang kurangi ngentot ,1,1,1,0,0,0,0,1,0,1,0,0
 cowoknya kasih ke gue saja bangsat lo bejat benar jadi cewek astaga ,1,1,1,0,0,0,0,1,0,1,0,0
 kemarin gubernur pilihan umat impor bawang dari cina kok tidak ada yang teriaki antek asing ,0,0,0,0,0,0,0,0,0,0,0,0
yang bawah sendiri keren ,0,0,0,0,0,0,0,0,0,0,0,0
 komisi pemberantasan korupsi periksa gubernur sumatra utara dan calon wakil gubernur ijeck sah komisi pemberantasan korupsi memeriksa gubernur sumatra,0,0,0,0,0,0,0,0,0,0,0,0
lain betul suasana hati mengantuk tapi kena belajar sebab besok exam nih tikus tidak function kena ampas ingin putus putus kena kasih patah terus ,0,0,0,0,0,0,0,0,0,0,0,0
cinta memang buta tapi jangan buta karena cinta ,0,0,0,0,0,0,0,0,0,0,0,0
 gue terus terang buat kasus bom tidak percaya 100 tapi kenapa juga sekarang tidak bisa 100 satu suara sama kamu spe i dulu banyak yang hilang ya mungkin lagi bulan puasa bulan yang baik untuk hijrah ,0,0,0,0,0,0,0,0,0,0,0,0
sejak tahun delapan puluhan lagi majlis fatwa kebangsaan telah menetapkan umat islam haram terbabit dalam program zionis termasuklah kelab kelab rotary lion dan sebagainya,0,0,0,0,0,0,0,0,0,0,0,0
 kebalik opp eunbi tidak rela disamakan sama bom ,0,0,0,0,0,0,0,0,0,0,0,0
 iya peno sinting ,0,1,0,0,0,0,0,0,0,0,0,0
 jotef hitam boleh berengsek jangan dan wkwk tidak 0 ,0,1,0,0,0,0,0,0,0,0,0,0
 muka muka pecun nih ,1,1,1,0,0,0,1,1,0,1,0,0
 iyakan saja gue lama lama kayak orang idiot mengobrol sama kamu hyung ,0,1,0,0,0,0,0,0,0,0,0,0
 jadi menurut pak ustaz mengenai yang ramai di perbincangkan bagaimana apakah rg termasuk menista agama ,0,0,0,0,0,0,0,0,0,0,0,0
setelah kasus partai komunis indonesia di lebih ramai ramai antek komunis membuat opini dan pernyataan mengaburkan kebangkitan partai komunis indonesia,1,0,0,1,0,1,0,0,0,0,1,0
 kaum zionis sontoloyo ,1,1,0,1,1,0,0,0,0,0,1,0
tim ahok yang otak toilet otak tumpul justru anies itu sudah komit sekali dengan pancasila ahok kafir sangat tidak bisa berpancasila,1,1,1,0,1,0,0,0,0,1,0,0
 dalam konsep agama islam orang kafir semacam abu jahal pengemis atau pemuka agama tidak boleh difitnah tidak boleh dicaci ,0,0,0,0,0,0,0,0,0,0,0,0
 kenapa tidak selamat natal saja sekalian hehe dasar sih admin bolot ,1,1,1,0,0,0,1,0,0,1,0,0
allah subhanahu wa taala yang di sembah sembah muslim adalah setan halalkan rampasan mengajarkan tunduk patuh dan mengobarkan cocok cocok penis,1,1,0,1,1,0,0,0,0,0,1,0
 dia membunuh semua anak yang lahir semuanya aku mendengar dia menghanguskan salah satu desa akhir akhir ini tidak mendapatkan respon dariku mereka mendesak lagi pergilah ke hutan idora eadlyn mereka akan melindungimu tanpa cacat hal yang t,0,0,0,0,0,0,0,0,0,0,0,0
 siapapun yang mengelola perkara sistem tiket masuk ke bromo tengger semeru ini memang biadab idiot pantek jembat ,1,1,0,1,0,0,1,0,0,0,1,0
semakin peningkatan kali keempat terhadap kadang malaysia oleh bank dunia adalah petanda jelas bahwa kerajaan barisan nasional menguruskan ekonomi dengan baik kata datuk seri najib tun razak bersamaan hebat negaraku jombn hidup rakyat manifesto barisan nasional,0,0,0,0,0,0,0,0,0,0,0,0
jika ada sesuatu yang menimpa seorang mukmin pada tubuhnya sehingga membuatnya sakit maka allah akan menghapuskan dosa dosa,0,0,0,0,0,0,0,0,0,0,0,0
 sih cantik jago mengemut alias sepong kontol teteknya kelihatan jadi bikin sange ingin juga dong kontol kayak begitu ,0,1,0,0,0,0,0,0,0,0,0,0
mbah saleh ketua dewan perwakilan rakyat budaya tak identik pe unjukan seni jaka a ketua dewan perwakilan rakyat bambang soesatyo bambang soesatyo meminta pemerintah menjadikan ,0,0,0,0,0,0,0,0,0,0,0,0
 5 posisi seks video tante ngentot cara bercinta di kamar mandi tontong selengkapnya kamu ,0,1,0,0,0,0,0,0,0,0,0,0
jelas tidak sekarang hukum surat pemberitahuan tahunan apa di negeri ini ketika dengan jelas di depan mata remaja labil bermata sipit menghina presiden sebagai simbol negara ternyata sepi pemberitaan bahkan ada indikasi dianggap kebebasan berekspresi karena dianggap lucu lucuan pikir dulu dah gue mah ,1,0,0,1,0,1,0,0,0,0,1,0
kita kita biasa saja dengan pernyataan yang ada tidak merasa bangkai ,0,1,0,0,0,0,0,0,0,0,0,0
monyet turun ke pemukiman warga cibadak sukabumi ,0,0,0,0,0,0,0,0,0,0,0,0
sekali dalam setahun selama ratusan tahun masyarakat adat badui menyerahkan hasil panen seba atau seserahan kepada bapa gede yakni bupati lebak dan gubernur banten seba baduy 2018 dw,0,0,0,0,0,0,0,0,0,0,0,0
 tidak kak emak adalah tidak suka sama yang sipit wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
 merusak jadwal saja kamu katanya mau datang teknisi ke rumah dari pagi sampai sore ditunggu kacrut sudah ,1,1,0,1,0,0,0,0,1,0,1,0
rachmawati soekarno tak pernah lempar sembako untuk rakyat hati saya teriris dianggap apa rakyat dilempar lempar sembako souvenir itu saya berkaca kepemimpinan ayah saya beliau tidak pernah melakukan itu ,0,0,0,0,0,0,0,0,0,0,0,0
bentar lagi gue rilis album the onta si wkwk ,0,0,0,0,0,0,0,0,0,0,0,0
apa media ini antek komunis waspada partai komunis indonesia ,1,0,0,1,0,1,0,0,0,0,1,0
dulu pas baru jadian dan eh tau tidak gue tidak pernah mendapatkan cewek senyaman kamu gue janji bakal tidak meninggalkan kamu dan masa bodoh terus dalam hati gue berbicara tidak pernah senyaman gue kamu pernah pacaran b ahun dan kamu meninggalkan dia nzzzeeezzzzsssttt dan ,0,0,0,0,0,0,0,0,0,0,0,0
masuknya presiden joko widodo alias jokowi dalam daftar 500 muslim paling berpengaruh ini membuktikan bahwa jokowi diterima dengan baik oleh umat muslim tokoh muslim berpengaruh the muslim ,0,0,0,0,0,0,0,0,0,0,0,0
 risa baru saja pulang dari pelatihan khususnya ketika iris hazel miliknya menangkap siluet seorang gadis gadis yang sangat asing dan belum pernah risa temui gadis ini sebelumnya di radio tempatnya tinggal dan bekerja ini maka dari itu r,0,0,0,0,0,0,0,0,0,0,0,0
 kan sipit begitu nih mesti di capslock ,0,0,0,0,0,0,0,0,0,0,0,0
 pak walau anda muslim sebagai pejabat negara wajib mengungkap dampak buruk mengaji salat,1,0,0,1,1,0,0,0,0,0,1,0
 pernah melakukan dosa apa ya anis dan sandi sampai di bully dan di rendahkan terus terusan padahal masih banyak orang yang jahat dan licik yang sebenarnya lebih pantas di bully dan rendahkan dunia memang kejam kawan ,0,0,0,0,0,0,0,0,0,0,0,0
 ini orang kebiasaan jilat ludah sendiri bik malu kami hormat susilo bambang yudhoyono tapi tidak buzzer tolol satu ini,1,1,1,0,0,0,0,0,1,1,0,0
 cina babi itu yang bikin rusak indonesia bantai saja,1,1,0,1,0,1,0,0,0,0,0,1
media sosial begitu begitu mengenalkan yang asing dan mengasingkan yang kenal ,0,0,0,0,0,0,0,0,0,0,0,0
3 penanganan jalan berlubang dengan cepat penanganan jalan berlubang di jawa tengah kini memang telah memiliki standar operasional prosedur sop yakni maksimal dua hari ditangani ini adalah komitmen gubernur ganjar dalam mewujudkan jalan di jawa tengah bebas l,0,0,0,0,0,0,0,0,0,0,0,0
susu kontol manis ,0,0,0,0,0,0,0,0,0,0,0,0
 geblek iya ,0,1,0,0,0,0,0,0,0,0,0,0
