Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
 penyakit sepe i ini dan dan xa4hidupnya semakin berat sudah berat akan deritanya menjadi seorang indigo yang dirundung makhluk astral ditambah berat dengan fakta mengejutkan tentang dirinya sih buta wajah dan semua ini karena mati,0,0,0,0,0,0,0,0,0,0,0,0
 karena sebutan rumah presiden adalah istana maka banyak calon raja raja ingin berkuasa dengan berbagai cara dengan cara mengorbankan rakyat dan negara yang diobok obok aturan hidup bernegara harus diganti sebutan istana menjadi rumah rakyat ,0,0,0,0,0,0,0,0,0,0,0,0
partai komunis indonesia organisasi masyarakat anti pancasila sudah dilarang di negara kesatuan republik indonesia tolong jawab bukannya anda pak ikut turunkan pak apa o 1998 jawablah,1,0,1,0,0,0,0,0,1,1,0,0
bahkan fisikku berada dalam kata sempurna namun sesungguhnya jiwaku cacat semenjak ayah tiada ,0,0,0,0,0,0,0,0,0,0,0,0
 iya betul juga ya aku kok merasa bodoh membalas komen komenmu yang tolol hehe makanya balik ke bangku sekolah baca banyak data jangan karena rasa bencimu otak mu jadi gagal bekerja ,1,1,1,0,0,0,1,0,0,1,0,0
 matamu memang picek kebencianmu terhadap pak jokowi menutupi hati dan pikiranmu sejarah baru tercipta di era pak jokowi makanya buka kaca mata itu kamu cuma melihat hutang negara di era pak j,1,1,1,0,0,0,1,0,0,1,0,0
propaganda agama selalu pemberontakan dipimpin ulama atau ustaz tetapi buktinya tidak pernah ada ulama ustaz yang ditangkap apalagi dibuang ke boven digoel yang ada adalah tahanan nasionalisme dan komunis ada bukti lain ,0,0,0,0,0,0,0,0,0,0,0,0
 pru 14 presiden pas datuk seri abdul hadi awang tidak akan mempe ahankan kerusi dewan undangan negeri dun razia hiburan umum rendang sebaliknya hanya akan be anding kerusi parlemen setia usaha agung pas datuk takiyuddin hasan,0,0,0,0,0,0,0,0,0,0,0,0
yang pro komunis indonesia komunis ,1,0,0,1,0,1,0,0,0,0,1,0
 retweet yang lagi viral video mesum marion jola indonesia idol dan dan horny memek colok memek colok memek jembut memek becek ,0,1,0,0,0,0,0,0,0,0,0,0
 yang suka nyinyir itulah antek asing asing yang sebenarnya dan tidak akan suka indonesia maju dan berhasil ,0,0,0,0,0,0,0,0,0,0,0,0
 yahudi berapa itu bosku dalam 100 lebih juga ,0,0,0,0,0,0,0,0,0,0,0,0
akan terbit 26 mei 2016 berkata baik atau diam ninik handrini info ,0,0,0,0,0,0,0,0,0,0,0,0
 sudah tambah susah mencari kerja tapi tenaga kerja asing cina bebas masuk di tambah pemutusan hubungan kerja di berbagai tempat 2019 ganti presiden ,0,0,0,0,0,0,0,0,0,0,0,0
 lah sih kampang gue di dulukan parah kamu jep kan gue jomlo sendiri nih ,0,1,0,0,0,0,0,0,0,0,0,0
 pikiran dongok jangan tll diumbar koh pagi bikin anu saja ,1,1,1,0,0,0,0,0,1,1,0,0
di arab koruptor di potong tangan di cina koruptor di potong kepala di indonesia koruptor di potong masa tahanan,1,0,0,1,0,0,0,0,1,0,1,0
sinting gue asli anak winner benaran pada punya twitter ,0,1,0,0,0,0,0,0,0,0,0,0
rahayu ningrum diy mengucapkan selamat pagi ibu bapak adik kakak kakek nenek asalamualaikum shalom hom santi om nama budaya ,0,0,0,0,0,0,0,0,0,0,0,0
kampret dan kemarin cepat cepatan beli sekarang dijual online ,0,1,0,0,0,0,0,0,0,0,0,0
 rezim sekarang belum selesai terus ambruk menancapkan di puing hutang negara hancur hanya curhat 2019 ganti presiden 2019 ganti presiden,1,0,0,1,0,0,0,0,1,0,1,0
 ayo nusantarakan semua perusahaan asing yang ada di indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
jika pergi haji ke arab lalu pulang harus dipanggil ayah bagaimana dengan tenaga kerja indonesia yang pulang dari arab apakah dipanggil ayah juga atau dipanggil abda ,0,0,0,0,0,0,0,0,0,0,0,0
owner nya enggak ada ordernya ada sakit ,0,0,0,0,0,0,0,0,0,0,0,0
 tahun ini masyarakat adat badui menyerahkan hasil panennya kepada pejabat sementara bupati lebak ino si rawita dan gubernur banten wahidin halim seba baduy 2018,0,0,0,0,0,0,0,0,0,0,0,0
19 april cnn kibarkan bendera kuning atas kematian ahok djarot ,1,0,0,1,0,0,0,0,1,0,1,0
yaapssss kita harus promosikan besar besaran ayo promosikan asian games 2018,0,0,0,0,0,0,0,0,0,0,0,0
paling mau muntah lihat lagak nya jadi orang sok iya banget hoek,1,1,1,0,0,0,0,0,1,1,0,0
1 penetrasi gubernur jawa tengah jawa tengah non aktif ganjar pranowo ke kementerian pe anian kementerian pertahanan membuahkan hasil lupa boleh ngawur jangan pilihan gubernur 2018 kami ganjar yasin ganjar yasin 1 jawa tengah gayeng 1 kali lagi partai demokrasi indonesia perjuangan kandang banteng,0,0,0,0,0,0,0,0,0,0,0,0
lumba lumba gajah dan monyet mampu mengenali dirinya di cermin ,0,0,0,0,0,0,0,0,0,0,0,0
 tidak jelas nih admin apa presiden pak ai asalll banget pokoknya,0,0,0,0,0,0,0,0,0,0,0,0
wah sudah gila ,0,1,0,0,0,0,0,0,0,0,0,0
anda didungukan dijajah dan diperbudak islam muslim bukan ras tapi pilihan yang dapat diubah racist ,1,1,0,1,1,0,0,0,0,0,1,0
penyebab macetnya divestasi saham freepo salah satunya adalah terbitnya peraturan pemerintah nomor 20 tahun 1994 yang menyatakan perusahaan penanaman modal asing tidak diwajibkan mendivestasi sahamnya kepada pihak indonesia dan dan freepo 51 ,0,0,0,0,0,0,0,0,0,0,0,0
 cinta itu buta cha tapi walaupun begitu amit amit ya jangan sampai tidak ada enaknya ,0,0,0,0,0,0,0,0,0,0,0,0
pemerintah berencana membuat payung hukum baru untuk memudahkan proyek di luar proyek strategis nasional dalam proses membebaskan lahan ,0,0,0,0,0,0,0,0,0,0,0,0
bagusnya partai komunis indonesia partai komunis indonesia macam dan dibubarkan saja dan dijadikan organisasi terlarang ,1,0,0,1,0,1,0,0,0,0,1,0
lengserkan jokowi saja jika sepe i ini mainnya ,1,0,1,0,0,0,0,0,1,0,0,1
 bera i kalau dikasih coklat mau saja dan kejam sekali pokoknya km sih masih kecil jadi tidak merasakan ,0,0,0,0,0,0,0,0,0,0,0,0
enggak mungkin dong gue ngemafia masa mainkan 3 acc edan ,0,1,0,0,0,0,0,0,0,0,0,0
 tidak aneh survei bawa nama kampus nanti kayak sih luhut bawa institut teknologi bandung buat dukung reklamasi cebong adalah begitu hehe ,1,1,1,0,0,0,0,0,1,1,0,0
 kamu celeng ,1,1,1,0,0,0,0,0,1,1,0,0
 kalau felix pilih agama tinggalkan negara ini ,1,0,1,0,0,0,0,0,1,1,0,0
 di mal pak mama aku hilang security bentar ya cek cek pengumuman kamu orang tua anjing yang merasa kehilangan ,0,1,0,0,0,0,0,0,0,0,0,0
 arseto ini kunyuk yang sedang cari panggung ,0,1,0,0,0,0,0,0,0,0,0,0
 jadi menurut pak ustaz mengenai yang ramai di perbincangkan bagaimana apakah rg termasuk menista agama ,0,0,0,0,0,0,0,0,0,0,0,0
gue ingin memberikan opini gue tentang marah marah jadi begini menurut gue saat kita marah itu kita hanya menunjukkan keegoisan kita kok bisa karena saat marah itu kita inginnya didengar mengabaikan pendapat orang lain kayak bodoh amat woi yang penting kamu pada dengarkan gue ,0,0,0,0,0,0,0,0,0,0,0,0
 tapi kenyataanya jutaan rakyat kecil asli pribumi yang miskin justru semakin dimiskinkan oleh ahok cina kafir ,1,1,1,0,1,1,0,0,0,1,0,0
 aku itu bagaimana ya merasa lebih berdosa saja kalau misal okelah menikah muda tapi anak cucuku kelak susah makan susah hidup ,0,0,0,0,0,0,0,0,0,0,0,0
 hore 2019 kita ganti presiden nasiiik tapi siapa gantinya bang goblok tolol kunyuk malah bertanya ya kita cari bareng bareng goblok nooo kiraan sudah ada bang dan kata rocky gerung inilah sekumpulan c,1,1,1,0,0,0,0,0,1,1,0,0
kalau diklaim pemerintahnya gagal tangani banjir dan warga miskin meningkat eksekutif dan legislatif itu sama sama bego ,1,1,0,1,0,0,0,0,1,0,1,0
rewatching dan berkhayal sih dewa gembel dapat adaptasi live action siapa yang cocok jadi yato menonton noragami ,0,0,0,0,0,0,0,0,0,0,0,0
atas tuduhan majelis ulama indonesia mengoplos mudah dibantah islam oplosan lebih berbahaya dewan perwakilan rakyat proses hukum pengurus gerakan fajar nusantara ,1,0,0,1,1,0,0,0,0,0,1,0
 memang loser sih wkwk begini nih gue benar benar tidak suka pacar gue dapat beginian apaan kalau suka berbicara langsung tidak usah cupu begitu anjing ,1,1,1,0,0,0,0,0,1,1,0,0
di kazakhstan kakak ujian nasional spongebob squarepants dilarang karena kakak ujian nasional ini menciptakan sebuah budaya hooliganisme kekerasan dan bullying ,0,0,0,0,0,0,0,0,0,0,0,0
aku paling fuck orang myanmar noob sial main ml fuck ,1,1,0,1,0,1,0,0,0,0,1,0
 hati juga organisasi dengan paham terlarang di bumi pancasila jadi harus segera di bubarkan,1,0,0,1,0,0,0,0,1,0,0,1
 suaramu sumbang bong sejatinya mention 2 sp i ini sengaja untuk adu domba,1,0,1,0,0,0,0,0,1,1,0,0
sahih bukhari muslim para ulama sepakat bahwa hadis yang diriwayatkan olehimam ,0,0,0,0,0,0,0,0,0,0,0,0
mungkin harus dimulai dengan lepas politik label antek orde baru kanan fundamentalis,1,0,0,1,0,0,0,0,1,0,1,0
kalau kamu cari yang pendaftarnya 3563 orang yang keterima cuma 137 orang akuntansi,0,0,0,0,0,0,0,0,0,0,0,0
allah subhanahu wa taala meminta di sembah sembah psikopat apalagi mengharapkan teror horor sepe i terjadi di brussel gila pak lukman,1,1,0,1,1,0,0,0,0,0,1,0
anda ini benturkan muslim islam agama saya muslim bung hidup di indonesia kita ini hidup di indonesia yang didasarkan dengan pancasila beraneka macam agama yang penting akhlaknya dalam memimpin negara ini bukan hanya dengan kata kata tetapi perbuatan,0,0,0,0,0,0,0,0,0,0,0,0
islam dan katolik nikahannya secara buddha dan ,0,0,0,0,0,0,0,0,0,0,0,0
 alah dan modar sana hush ,0,1,0,0,0,0,0,0,0,0,0,0
bak kata orang indonesia itu kalau pelaburan luar tak wujudkan peluang pekerjaan itu bukan pelaburan tapi penjajahan ekonomi jangan kesal kemudian ubah selagi sempat yahoo,0,0,0,0,0,0,0,0,0,0,0,0
gue masih tidak menyangka tahun 2013 masih ada saja yang alay bro serius demi apa gulingkan jamban ,0,0,0,0,0,0,0,0,0,0,0,0
lokasi klenteng ini terdapat di jalan panjaitan pada tahun baru imlek klenteng akan mempe unjukan tarian tradisional tionghoa saat ini menjadi saat berkunjung yang sangat tepat selain hari hari biasa dan ayo ke festival pesona bunaken ,0,0,0,0,0,0,0,0,0,0,0,0
indonesia dalam cerita ada anggota dewan perwakilan rakyat yang menunggak bayar listrik ada anggota dewan perwakilan rakyat yang jualan kaos ada anggota dewan perwakilan rakyat yang ingin ganti presiden dengan kaos yang lebih parah lagi rakyat yang goblok ingin ganti presidennya dengan tagar doang sangat lucu dan pantas di,1,1,0,1,0,0,0,0,1,0,1,0
gue sudah kabur nak bagi gue spesifik task jangan masuk campur bajingan ,1,1,1,0,0,0,0,0,1,1,0,0
 selain harus suara yang bagus apakah penampilan dan wajah yang cantik ganteng yang bakalan dipilih lolos kdi ya apa mungkin orang yang punya cacat fisik ataupun berwajah kurang cantik tidak bakalan dilirik meskipun suaranya bagus obrolan,0,0,0,0,0,0,0,0,0,0,0,0
betul bang hancurkan mereka bang musnahkan cina babi di bumi pe iwi indonesia berkedok reklamasi itu ahok,1,1,0,1,0,1,0,0,0,0,1,0
sesama buddha radikal harus saling melindungi usir duta besar myanmar save rohingya pray for rohingya,1,0,0,1,1,1,0,0,0,0,0,1
 kylaaaaaaya instagram pembaruan fakultas ilmu budaya universitas indonesia ,0,0,0,0,0,0,0,0,0,0,0,0
 sih memang dungu tak be epi sampah plastik yang dibahas bu eh dia menyambar soal pertahanan dan keamanan bang fahri after 2019 jadi nelayan saja sudah soalnya sudah pasti anda tidak bisa maju jadi calon legislatif bebas ,1,1,1,0,0,0,0,0,1,1,0,0
kita bisu kata bungkam dimana matamu aku perlahan padam bersama debarmu yang kian samar senja menghitam bersorak merayakan kepergian mencatat kembali sebuah kehilangan dan dan ,0,0,0,0,0,0,0,0,0,0,0,0
 iya sih apa lagi lawannya boleh di bilang berat karena aparat negara juga ikut andil ya mudah mudahan saja 2019 ganti presiden biar para cukong tidak jumawa lagi biar para cukong tidak sok berkuasa lagi dan biar megatron ada apa,1,1,0,1,0,0,0,0,1,0,1,0
saya sangat dapat memahami jika para birokrat aparatur sipil negara banyak yang tidak menyukai presiden sekarang sulit bagi mereka yang ingin menambah penghasilan dengan korupsi pungutan liar takut sama komisi pemberantasan korupsi sapu bersih pungutan liar selain itu jokowi memang menginginkan agar aparatur sipil negara be,0,0,0,0,0,0,0,0,0,0,0,0
 tutorial mengeluarkan goblok dari otak ,0,1,0,0,0,0,0,0,0,0,0,0
 nah lah sekarang mengakui kalau ibu kamu di gangbang sama babi sipit memang nya mangkal dimana ibu kamu itu cung hihi ,1,1,1,0,0,1,0,0,0,1,0,0
yusril kelompok islam te indas di era jokowi fakta 2019 ganti presiden,1,0,0,1,1,0,0,0,0,0,1,0
pemerintah anti kritik pemerintah anti islam pemerintah antek partai komunis indonesia pemerintah antek yahudi alasan bikin aksi kan tai banget,1,1,0,1,1,1,0,0,0,0,1,0
agenda demo dari turunkan jokowi penjarakan ahok terus ke partai komunis indonesia besok mungkin demo suruh angkat prabowo jadi presiden aksi 299 aksi maksa,1,0,1,0,0,0,0,0,1,0,0,1
 jadi ateis karena terlihat edgy itu bagaimana sih nder tolong kasih gue pencerahan dong karena pada dasarnya ateis itu suatu kepercayaan bukan suatu alat untuk terlihat edgy atau terlihat keren ,0,0,0,0,0,0,0,0,0,0,0,0
kita habis habisan saja bang usir kafir cina dari nusantara merekalah racun akidah tukang sogok kristenisasi pelacur minuman keras kafir anjing ,1,1,0,1,1,1,0,1,0,0,0,1
 haha dia lagi media belum dasar tempurung dongok ,1,1,0,1,0,0,0,0,1,0,1,0
 teman hamil di luar nikah suaminya adik kelas gue dan di di o pas gue sudah lulus dari waktu wisuda sudah ada orang tua murid yang berasa itu perut melendung bukan karena gendut sempat dibecandai juga kalau dia hamil eh taunya benaran sekarang sudah lahiran amp ya sama,0,0,0,0,0,0,0,0,0,0,0,0
gue kasihan kes sama oposisi makin ke sini iya malah jadi bolot soal hitung menghitung sri mulyani adalah memang suhu iya boleh dibilang kelas dunia ,1,1,0,1,0,0,1,0,0,0,1,0
 kayak ayam kelaparan semua dimakan karet batu sampah dan sebagainya aduh,0,0,0,0,0,0,0,0,0,0,0,0
tasik chini yang diiktiraf rizab biosfera oleh unesco sesungguhnya kayak dengan khazanah alam semula jadi flora amp fauna namun sejak 2009 persekitaran kawasan itu semakin terpengaruh akibat kegiatan pembalakan pelombongan amp perladangan yang tidak ter,0,0,0,0,0,0,0,0,0,0,0,0
 selain karena kesalahan membawa ayat agama tetapi ahok juga tidak pernah spesifik bilang ulama tetapi kenapa juga dituduhkan menghina ulama juga mohon pencerahan ,0,0,0,0,0,0,0,0,0,0,0,0
mereka siang malam maki maki ulama kita nongkrong media sosial ulama ulama bela penista agama yang sombongnya meminta ampun ,1,1,0,1,1,0,0,0,0,0,1,0
 ada cebong gila ngamuk ngamuk membela sih homo penista agama haha ,1,1,1,0,1,0,0,1,0,1,0,0
 masih no,0,0,0,0,0,0,0,0,0,0,0,0
 he he kalau sudah begini orang lain disalahkan kasih tahu teman jangan semua orang dan bahkan sesama muslim dibilang kafir ,0,0,0,0,0,0,0,0,0,0,0,0
 sudah tolol bencong lagi bencoooooooonnnnnnggggg ,1,1,1,0,0,0,0,1,0,1,0,0
 haha ini masih sebarisan yang panik gerindra pada berkoalisi jadi berusaha memecah koalisi lawan jokowi panik ya asal bunyi begini anak sekolah dasar bisa jawab kalau susilo bambang yudhoyono dibalik rezim jokowi tak sulit agus harimurti yudhoyono jadi calon wakil presiden jokowi kebagian menteri tidak bakal saling sindir dan lain lain ,0,0,0,0,0,0,0,0,0,0,0,0
seumur nyunyuhun hulu di ajar mengaji sudah seberapa guru tidak can pernah guru mengaji aku berbicara ada islam nusantara padahal dan keur aku kecil nu sana gas ada dan naha kiwari jaman rejim pak deh joko muncul islam macam naya senam na segala x,0,0,0,0,0,0,0,0,0,0,0,0
 xa3kira kira ekspresi pas kaget nya bagaimana ya teriak ayam ayam apa cebong cebong cebong ,0,0,0,0,0,0,0,0,0,0,0,0
 hati memang perlu di bubarkan,1,0,0,1,0,0,0,0,1,0,0,1
memang kontol ini indihome ,1,1,0,1,0,0,0,1,0,0,1,0
apa boleh aku simpulkan akhirnya semua pada cuci tangan mencari selamat sendiri kalau ya berengsek ,0,1,0,0,0,0,0,0,0,0,0,0
ayo adakan referendum bubarkan dewan perwakilan rakyat ri atau komisi pemberantasan korupsi,1,0,0,1,0,0,0,0,1,0,0,1
cina kembali gelontorkan dana ke filipina untuk perang marawi ,1,0,0,1,0,1,0,0,0,0,1,0
 koar mengakui anti asing amp asing cuma ada pas pilihan kepala daerah atau pemilihan presiden saja ,0,0,0,0,0,0,0,0,0,0,0,0
untuk pemerintah rezim tongkol dan polisi tongkol yang penting ulama dikasuskan iya ken stop kriminalisasi ulama ,1,1,0,1,1,0,0,0,0,0,1,0
ternyata komunis juga bisa menangis ,0,0,0,0,0,0,0,0,0,0,0,0
 kamu nya lah yang ngentot itu ,1,1,1,0,0,0,0,1,0,1,0,0
 jgb mimpi pak kalau kroco kroco bapak inginnya impor padahal stok banyak,1,0,1,0,0,0,0,0,1,1,0,0
 teriaki ombudsman dan ombudsman banci kaleng dan ombudsman banci kaleng ,1,1,0,1,0,0,0,1,0,0,1,0
dianya berlaku dan penderitaannya itu akhirnya sampai ke pengetahuan abu bakar as sidik yang membeli zinnirah dengan harga tinggi sejak itu dia tekun beribadah dan dengan kurnia allah kedua dua matanya yang buta itu bercahaya semula peristiwa yang me,0,0,0,0,0,0,0,0,0,0,0,0
 assalamualaikum ibu kerudungan yang saya tidak kenal nyeletuk depan rumah saya mau survei katanya malah bertanya kenapa ada poster poster film dipajang di garasi gue bilang ya karena kerja di media kayak begitu terus mereka tidak jadi survei mungkin gue sama,0,0,0,0,0,0,0,0,0,0,0,0
 ngewe gue mau budek ah ,0,0,0,0,0,0,0,0,0,0,0,0
ini mama orang ntt,0,0,0,0,0,0,0,0,0,0,0,0
jejak analog silakan di save kali saja mau di re post bulan depan 23 mei 2018 percis 20 tahun ya ,0,0,0,0,0,0,0,0,0,0,0,0
 ada partai komunis indonesia ya bu saya tak melihatnya ,0,0,0,0,0,0,0,0,0,0,0,0
belum pernah ada pelatih asing yang menjuarai piala dunia yang terbaru robe o sama inez melatih belgia juga gagal di semifinal ,0,0,0,0,0,0,0,0,0,0,0,0
 isu rohingya memang perlu digoreng untuk agar presiden jokowi tampil layaknya seorang pemimpin bangsa besar,1,0,1,0,0,0,0,0,1,1,0,0
 kamu bolot lemot masa begitu doang tidak nge i ,1,1,1,0,0,0,1,0,0,1,0,0
dari rakyat biasa pada umumnya dan masih tetap bersahaja meski sudah jadi presiden kecuali semangat nya yang luar biasa untuk indonesia,0,0,0,0,0,0,0,0,0,0,0,0
makin ke sini makin merasa bacot orang tidak ada habisnya tapi hidupnya tetap begitu begitu saja ,0,1,0,0,0,0,0,0,0,0,0,0
 itu pola pikir manusia berengsek dungu yang sangat merugikan orang lain ,1,1,1,0,0,0,0,0,1,1,0,0
ingin banget jilat memek ,0,1,0,0,0,0,0,0,0,0,0,0
apalagi teman gue yang sana yang gue chat panjang balasnya oke doang susu kontol manis kamu ,1,1,1,0,0,0,0,0,1,1,0,0
 neng andi minum kopi dulu gih dan x92congor kamu korsleting ,1,1,1,0,0,0,1,0,0,1,0,0
serbuan tenaga kerja asing cina lalu polisi bersama lalu penyelundupan senjata api hmmm ada apa ya ,1,0,0,1,0,1,0,0,0,0,1,0
 rendang asli serunya dan ,0,0,0,0,0,0,0,0,0,0,0,0
 main layangan dan dan benang kuat kan takut putus nanti dan dan tidak mungkin putus kita jarang bertengkar dan dan tai dan dan goblok ,0,1,0,0,0,0,0,0,0,0,0,0
 waduh gembel warung internet kamu suka amat mengikuti gue eh kamu posting posting kayak gambar di atas memang kamu sudah berani menghadapi polisi tolong nih bapak bapak karena sudah masuk pasal penghinaan terhadap presiden ,1,1,1,0,0,0,0,0,1,1,0,0
 tidak sembuh sembuh dungu nya mereka kanda ,1,1,0,1,0,0,0,0,1,0,1,0
akhirnya dapat pencerahan juga soal adora hilman alina too complicated tetapi fucker memang benar ada sih di rl memang nyatanya ada kok yang seniat itu buat jadi fucker gila enggak sih enggak paham sih kenapa mesti jadi fucker begitu apa sebenarnya dia penyuka sesama jenis yang show off begitu apa bagaimana sih ,0,1,0,0,0,0,0,0,0,0,0,0
 gelang kode mereka anggap operasi intelijen dasar manusia fiksi dungu sana belajar dulu ilmu intelijen ,1,1,0,1,0,0,0,0,1,0,1,0
 lah gue sampai diejek kampang ya gue adalah anggap bercandaan saja ,0,1,0,0,0,0,0,0,0,0,0,0
 lah saya ateis tidak ada kitabnya p dan dan ,0,0,0,0,0,0,0,0,0,0,0,0
 41 program 16 pembangunan pusat olahraga seni dan budaya di setiap kota kabupaten asyik menang asyik menang,0,0,0,0,0,0,0,0,0,0,0,0
 logikanya arab saudi investasi ke cina 800 t sementara cina investasi ke indonesia malah pada protes kan tolol itu namanya ,1,1,0,1,0,0,0,0,1,0,1,0
berusahalah sampai nsi buta melihat sih bisu berbicara kepada sih tuli ,0,0,0,0,0,0,0,0,0,0,0,0
ayo lengserkan jokowi dimulai dari bugis ,1,0,1,0,0,0,0,0,1,0,0,1
 setuju jokowi harus berani lengserkan gatot jokowi lagi,1,0,1,0,0,0,0,0,1,0,0,1
 cebong dongok 4 tahun kate kamu bodoh memang ada kayak begitu fitnah saja kamu gedekan otak di peningkatan sedikit kenapa ,1,1,1,0,0,0,0,0,1,1,0,0
 karena kamu jb jbnya sudah siang coba tadi pagi pasti masih pagi iyakan tolong jangan goblok tang wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
tangkap ahok dan kelompok nya yang melakukan pemalsuan e kartu tanda penduduk karena merupakan pengkhianat bagi bangsa dan negara,1,0,0,1,0,0,0,0,1,0,0,1
 saya sangat memaklumi bahwa karena faktor umur penyakit pikun anda hanya bantu kasih tau saja anda sedang mendiskreditkan aparatur sipil negara anda sedang mengumbar kelemahan presiden atas ketidaksukaan bawahannya terhadap nya aku yakin presiden risih dengan puja puji ,0,0,0,0,0,0,0,0,0,0,0,0
sebenarnya presiden itu mau diganti dengan apa siapa sih ,0,0,0,0,0,0,0,0,0,0,0,0
dilema handphone wafat di saat ayah ibu lagi dinas luar pulau dan adik lagi ikut pengaderan jadi tidak pulang pulang dan kamu sendirian di rumah wah edan kali kamu nuy ,0,1,0,0,0,0,0,0,0,0,0,0
 celeng berbicara celeng ,1,1,1,0,0,0,0,0,1,1,0,0
bisa bayangkan tidak kalau jadi presiden atau wakil presiden kerjanya ongkang kaki sambil berutang pemasukan ,0,0,0,0,0,0,0,0,0,0,0,0
 intinya saya mencintai apa yang saya cintai dan yang mau mencintai saya tidak peduli siapapun kamu mau cewek cowok straight gay lesbian transgender apapun who kamu are kalau kamu baik sama aku aku akan baik ,0,0,0,0,0,0,0,0,0,0,0,0
rupiah haneul sok pemes padahal cupu mau saja dientot yang on retweet ,1,1,1,0,0,0,0,1,0,1,0,0
 pengawetan gue bacanya peng ngewe an ,0,1,0,0,0,0,0,0,0,0,0,0
babak baru penguasaan dan pengusahaan pe ambangan freepo di indonesia dan semoga tidak jauh dari sepe i apa yang saya gambarkan dalam tabel rezim kontrak dan kepemilikan saham pt freepo indonesia dan dan indonesia nawacita sinergi badan usaha milik negara inalum fuck,0,0,0,0,0,0,0,0,0,0,0,0
kalau rakyat jawa barat menginginkan perubahan mendasar untuk pembangunan jawa barat yang signifikan maka tidak ada pilihan selain memilih gubernur yang selaras dengan program program presiden jokowi hasanah 2 menang,0,0,0,0,0,0,0,0,0,0,0,0
kata airlangga pribadi jangan lupa bu khofifah pengalaman 3 tahun menteri sosial bersama presiden jokowi ikut se a membantu mengentaskan kemiskinan khofifah emil jawa timur satu,0,0,0,0,0,0,0,0,0,0,0,0
menonton televisi isinya banci mulu youtube juga ah elahhh ,0,1,0,0,0,0,0,0,0,0,0,0
 buru merpati eh so min nuna sipit yang menarik hati eak ,0,0,0,0,0,0,0,0,0,0,0,0
dalam agama yahudi dan nasrani nabi idris dikenal dengan nama henokh ,0,0,0,0,0,0,0,0,0,0,0,0
dan seorang gadis meski sudah berada di benaknya selama beberapa bulan terakhir menghantui pikiran sepe i bayangan gelap namun yang satu ini justru bikin senang tidak boleh menghancurkan mimpinya dan bolehlah orang memakinya bajingan berengsek dan dan ,0,1,0,0,0,0,0,0,0,0,0,0
 xa4mata sipit itu makin menyipit untuk melihat sosok yang ditunjuk oleh sang dara dan dan x9dkau tidak be anya tentang ciri cirinya tanya haris seingatnya hari ini tidak mendapat,0,0,0,0,0,0,0,0,0,0,0,0
 sudah tua memang makanya picek ,1,1,1,0,0,0,1,0,0,1,0,0
 cieeee giliran rancangan undang undang terorisme tidak di ketok alasannya pemerintah yang lambat tetapi pas undang undang md3 main ketok saja padahal belum deal sama pemerintah mungkin yang benar terorisme berkembang di negara yang pemerintahannya lemah ,0,0,0,0,0,0,0,0,0,0,0,0
 cebong berbicara data ,1,1,1,0,0,0,0,0,1,1,0,0
 calon wakil presiden jokowi siapa saja saya setuju asal bukan para bani kampret sebelah itu ,1,1,0,1,0,0,0,0,1,0,1,0
 iya kamu babi nya cif wkwk ,0,1,0,0,0,0,0,0,0,0,0,0
mereka mendukung dan mendoakan agar pasangan herman deru mawardi yahya terpilih dalam pilihan kepala daerah 17 juni 2018 mendatang warga percaya dengan pengalaman herman deru mawardi yahya sukses 10 tahun memimpin ogan komering ulu timur dan ogan ilir mampu membawa sumatra selatan lebih maju dan lebih sejahtera ,0,0,0,0,0,0,0,0,0,0,0,0
 asyik bohong saja lah kerja kalian bongggg cebong kalau mati mungkin mancungnya yang lebih dahulu busuk ,1,1,0,1,0,0,0,0,1,0,1,0
 dalam atmosfer peradaban patriarkal di mana lelaki dan penis adalah atribut yang maha penting transgender perempuan atau transgender perempuan dianggap sebagai pengkhianatan serius terhadap kelelakian ,0,0,0,0,0,0,0,0,0,0,0,0
ustaz robi maulana az zahrani yang harus lebih diberikan uzur itu saudaramu se iman yang sama sama mencintai al qur dan dan hadis se a mengagungkan syariat islam lainnya bukan orang orang ,0,0,0,0,0,0,0,0,0,0,0,0
pokoknya apapun masalahnya yang salah tetap jokowi saja ,1,0,1,0,0,0,0,0,1,1,0,0
mas kalau sa tidak pakai kacamata di saat petang situ senyum mau gantengnya bagaimana juga tidak kelihatan mau menyapa ya menyapa saja aku tidak budek kok hhhh dan dan diomongi mas mas di kolam karena berkali disenyumi katanya judes amat buang muka mulu dan dan lagian tidak akan buang muka tidak punya lagi nanti ,0,1,0,0,0,0,0,0,0,0,0,0
kunyuk apa ,0,1,0,0,0,0,0,0,0,0,0,0
calon gubernur bali nomor urut 2 ida bagus rai dharmawijaya mantramengisi jadwal kampanyenya dengan menggelar sima krama di sejumlah titik di tabanan pada senin 16 4 2018 mantrake a,0,0,0,0,0,0,0,0,0,0,0,0
 ibu sampai kempis kempis begitu pipi nya suka ya ibu sedot kontol ,0,1,0,0,0,0,0,0,0,0,0,0
 kampang ,1,1,1,0,0,0,0,0,1,1,0,0
